#ncbi_taxid	cluster_id	cluster_size	best_described_by
4932	CL:7436	5	mixed, incl. Protein of unknown function DUF4667, and Respiratory growth induced protein 1
4932	CL:7445	22	mixed, incl. PPM-type phosphatase domain, and PDK/BCKDK protein kinase
4932	CL:7448	10	mixed, incl. regulation of pyruvate dehydrogenase activity, and regulation of (1->6)-beta-D-glucan biosynthetic process
4932	CL:7450	5	positive regulation of oxidoreductase activity, and Protein phosphatase 2C
4932	CL:7474	7	mixed, incl. Domain of unknown function, and ABC1 family
4932	CL:7488	34	TOR complex, and regulation of TOR signaling
4932	CL:7489	19	TOR complex, and PDPK1 family
4932	CL:7491	13	TOR complex, and response to acetate
4932	CL:7495	5	TORC2 complex
4932	CL:7527	13	regulation of TOR signaling
4932	CL:7529	5	EGO complex
4932	CL:7542	5	extrinsic component of fungal-type vacuolar membrane
4932	CL:7555	32	mixed, incl. potassium ion transport, and calcium ion transport
4932	CL:7556	16	potassium ion transport, and regulation of iron-sulfur cluster assembly
4932	CL:7559	10	potassium ion transport
4932	CL:7561	5	monovalent cation:proton antiporter activity
4932	CL:7589	13	Calcium transport, and calcineurin complex
4932	CL:759	30	organellar small ribosomal subunit
4932	CL:7590	7	Calcium transport
4932	CL:7604	5	calcineurin complex, and Calcipressin
4932	CL:7618	13	mixed, incl. Helix-loop-helix DNA-binding domain, and mitochondria-nucleus signaling pathway
4932	CL:7620	5	mitochondria-nucleus signaling pathway
4932	CL:763	25	organellar small ribosomal subunit
4932	CL:764	19	organellar small ribosomal subunit
4932	CL:7643	17	Palmitate, and Proteolipid membrane potential modulator
4932	CL:7645	12	mixed, incl. DHHC palmitoyltransferase, and hexose mediated signaling
4932	CL:7647	5	DHHC palmitoyltransferase
4932	CL:765	12	organellar small ribosomal subunit
4932	CL:767	5	mixed, incl. Ribosomal protein S5, and Ribosomal protein S19
4932	CL:7676	49	mixed, incl. cyclin-dependent protein kinase holoenzyme complex, and acid phosphatase activity
4932	CL:7677	41	cyclin-dependent protein kinase holoenzyme complex, and acid phosphatase activity
4932	CL:7680	19	mixed, incl. acid phosphatase activity, and inorganic phosphate transmembrane transporter activity
4932	CL:7681	12	mixed, incl. inorganic phosphate transmembrane transporter activity, and Pho85-Pho80 CDK-cyclin complex
4932	CL:7684	7	Pho85-Pho80 CDK-cyclin complex, and inorganic phosphate transmembrane transporter activity
4932	CL:7706	5	Histidine acid phosphatase, eukaryotic
4932	CL:7724	14	cyclin-dependent protein kinase holoenzyme complex
4932	CL:7726	7	Cyclin, and negative regulation of macroautophagy
4932	CL:7742	5	CTDK-1 complex, and positive regulation of histone H3-K4 methylation
4932	CL:7759	5	inositol phosphate biosynthetic process
4932	CL:7773	455	vesicle-mediated transport, and Autophagy
4932	CL:7774	409	vesicle-mediated transport, and Autophagy
4932	CL:7775	365	vesicle-mediated transport, and phagophore assembly site
4932	CL:7776	346	vesicle-mediated transport, and phagophore assembly site
4932	CL:7777	323	vesicle-mediated transport, and phagophore assembly site
4932	CL:7778	268	vesicle-mediated transport, and regulation of actin filament polymerization
4932	CL:7779	176	Golgi vesicle transport, and Rab regulation of trafficking
4932	CL:7780	165	Golgi vesicle transport, and regulation of vesicle-mediated transport
4932	CL:7781	122	Golgi vesicle transport, and SNARE complex
4932	CL:7782	90	ER to Golgi Anterograde Transport, and vesicle docking
4932	CL:7783	54	vesicle fusion, and exocytic process
4932	CL:7784	37	vesicle fusion
4932	CL:7787	25	vesicle fusion
4932	CL:7789	18	SNARE complex
4932	CL:7790	11	Helical region found in SNAREs, and Synaptobrevin/Vesicle-associated membrane protein
4932	CL:7792	5	SNARE complex disassembly, and Disinhibition of SNARE formation
4932	CL:7811	7	mixed, incl. Syntaxin-like protein, and Synaptobrevin
4932	CL:7825	6	vesicle fusion with Golgi apparatus, and pre-mRNA catabolic process
4932	CL:7843	6	Dsl1/NZR complex, and vesicle fusion with endoplasmic reticulum
4932	CL:7857	17	mixed, incl. vesicle tethering involved in exocytosis, and membrane addition at site of cytokinesis
4932	CL:7860	10	vesicle tethering involved in exocytosis, and GDP/GTP exchange factor Sec2p
4932	CL:7862	5	vesicle tethering involved in exocytosis
4932	CL:789	5	mixed, incl. Ribosomal protein S6, and Ribosomal protein S16
4932	CL:7890	36	ER to Golgi Anterograde Transport
4932	CL:7891	20	COPI-mediated anterograde transport
4932	CL:7892	12	COPI vesicle coat, and ArfGAP domain superfamily
4932	CL:7894	7	COPI vesicle coat
4932	CL:79	6313	biological_process
4932	CL:7917	5	TMP21-related
4932	CL:7930	16	mixed, incl. COPII vesicle coat, and protein demannosylation
4932	CL:7932	10	COPII vesicle coat, and Sar guanyl-nucleotide exchange factor activity
4932	CL:7935	5	COPII vesicle coat
4932	CL:7952	5	protein demannosylation, and Rer1 family
4932	CL:7962	28	vesicle tethering complex
4932	CL:7963	17	Golgi transport complex, and GARP complex
4932	CL:7965	5	Retrograde transport at the Trans-Golgi-Network
4932	CL:7982	6	Golgi transport complex
4932	CL:7998	7	TRAPPIII protein complex
4932	CL:801	6	organellar small ribosomal subunit
4932	CL:8024	43	cytosolic transport, and Rab GTPase binding
4932	CL:8025	31	regulation of vesicle fusion, and RAB geranylgeranylation
4932	CL:8026	23	Golgi to endosome transport, and RAB geranylgeranylation
4932	CL:8028	12	regulation of SNARE complex assembly, and protein localization to endosome
4932	CL:8030	6	HOPS complex
4932	CL:8057	6	Rab-protein geranylgeranyltransferase complex, and Rab GDI protein
4932	CL:8072	6	Rab-GTPase-TBC domain
4932	CL:8086	12	retromer complex, and PX domain
4932	CL:8090	5	retromer complex
4932	CL:8110	10	Sec7 domain, and ARF-like small GTPases
4932	CL:8112	5	Guanine nucleotide exchange factor, N-terminal, and ARF-like small GTPases
4932	CL:8130	92	endocytic patch, and AP-type membrane coat adaptor complex
4932	CL:8131	74	endocytic patch, and AP-type membrane coat adaptor complex
4932	CL:8133	51	endocytic patch, and Tropomyosin
4932	CL:8134	38	endocytic patch
4932	CL:8136	32	positive regulation of actin filament polymerization, and clathrin binding
4932	CL:8137	25	actin cortical patch
4932	CL:8140	14	actin cortical patch organization, and lipid tube assembly
4932	CL:8142	6	actin cortical patch assembly
4932	CL:8156	6	lipid tube assembly, and ENTH domain
4932	CL:8172	6	positive regulation of actin nucleation, and Mti1, SH3 domain
4932	CL:8187	6	Arp2/3 protein complex
4932	CL:8200	5	SH3YL1-like, SYLF domain, and Sla1
4932	CL:8209	13	actin filament binding, and Profilin
4932	CL:8212	5	actin filament depolymerization, and Coronin
4932	CL:8225	5	Tropomyosin, and Profilin
4932	CL:8241	19	AP-type membrane coat adaptor complex, and Clathrin light chain
4932	CL:8243	13	AP-type membrane coat adaptor complex
4932	CL:8245	5	AP-1 adaptor complex
4932	CL:8279	15	Synthesis of PIPs at the plasma membrane, and inositol lipid-mediated signaling
4932	CL:8281	10	Synthesis of PIPs at the plasma membrane, and Synthesis of PIPs at the ER membrane
4932	CL:8284	5	Synthesis of PIPs at the ER membrane, and Synthesis of PIPs in the nucleus
4932	CL:8313	55	Autophagy, and mitochondrial fission
4932	CL:8316	37	phagophore assembly site membrane, and phosphatidylinositol 3-kinase complex
4932	CL:8317	28	late nucleophagy, and phagophore assembly site membrane
4932	CL:8319	17	late nucleophagy
4932	CL:8321	12	late nucleophagy
4932	CL:8323	5	reticulophagy, and Phosphoinositide 3-kinase C2
4932	CL:8335	5	Atg12-Atg5-Atg16 complex, and Atg12 transferase activity
4932	CL:8356	6	protein targeting to vacuole involved in autophagy, and reticulophagy
4932	CL:837	278	nucleolus, and tRNA modification
4932	CL:8373	5	phosphatidylinositol 3-kinase complex, class III, type I
4932	CL:838	238	nucleolus, and transcription by RNA polymerase III
4932	CL:839	233	Ribosome biogenesis, and nuclear ncRNA surveillance
4932	CL:8394	12	mitochondrial fission, and mitochondrial fusion
4932	CL:8396	6	mitochondrial fusion, and peroxisome fission
4932	CL:84	6308	biological_process
4932	CL:840	209	Ribosome biogenesis, and transcription by RNA polymerase III
4932	CL:8422	23	integral component of Golgi membrane, and Yip1 domain
4932	CL:8423	14	integral component of Golgi membrane, and Yip1 domain
4932	CL:8425	5	mixed, incl. COPI associated protein, and TVP18/Calcium channel flower
4932	CL:843	175	Ribosome biogenesis, and nucleolus
4932	CL:8439	5	Yip1 domain, and Yif1 family
4932	CL:844	161	Ribosome biogenesis, and protein kinase CK2 complex
4932	CL:8451	6	Emp46/Emp47, and Endoplasmic reticulum vesicle transporter 
4932	CL:846	152	Ribosome biogenesis
4932	CL:8468	15	phospholipid translocation, and Protein dopey
4932	CL:847	147	Ribosome biogenesis
4932	CL:8470	10	phospholipid translocation
4932	CL:8472	5	Phospholipid-transporting P-type ATPase, and positive regulation of lipid transport
4932	CL:848	134	Ribosome biogenesis
4932	CL:850	128	Ribosome biogenesis
4932	CL:8504	44	mixed, incl. peptide pheromone maturation, and exopeptidase activity
4932	CL:8505	25	mixed, incl. regulation of mating-type specific transcription, DNA-templated, and peptide pheromone maturation
4932	CL:8506	16	mixed, incl. regulation of mating-type specific transcription, DNA-templated, and Pheromone
4932	CL:8507	11	mixed, incl. Pheromone, and peptide receptor activity
4932	CL:8509	5	Mating hormone A-factor 1&2, and odorant binding
4932	CL:851	120	Ribosome biogenesis
4932	CL:8519	5	mating, and Pheromone A receptor
4932	CL:852	64	90S preribosome, and endonucleolytic cleavage in 5-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
4932	CL:8528	5	Homeobox KN domain
4932	CL:853	59	small-subunit processome, and 90S preribosome
4932	CL:8538	6	protein prenyltransferase activity, and CAAX-box protein maturation
4932	CL:855	54	small-subunit processome, and 90S preribosome
4932	CL:8554	19	exopeptidase activity, and Xylanase inhibitor N-terminal
4932	CL:8555	13	serine-type peptidase activity, and Xylanase inhibitor N-terminal
4932	CL:8556	7	mixed, incl. Carboxypeptidase, and Peptidase M28
4932	CL:856	28	small-subunit processome
4932	CL:8569	6	peptide pheromone maturation, and Signaling mucin MSB2
4932	CL:857	22	small-subunit processome
4932	CL:858	17	small-subunit processome
4932	CL:8580	6	metalloaminopeptidase activity, and Lactose synthesis
4932	CL:8591	46	mixed, incl. ATP export, and late endosome to vacuole transport via multivesicular body sorting pathway
4932	CL:8592	38	mixed, incl. ATP export, and Snf7
4932	CL:8594	32	mixed, incl. ATP export, and Snf7
4932	CL:8595	24	ATP export, and Snf7
4932	CL:8597	19	ESCRT complex, and Snf7
4932	CL:8599	11	ESCRT complex
4932	CL:860	7	mixed, incl. Mpp10 complex, and EMG1/NEP1 methyltransferase
4932	CL:8602	5	ESCRT II complex, and VPS28 protein
4932	CL:8624	5	mixed, incl. Vta1 like, and MIT domain superfamily
4932	CL:8644	5	Calpain-like thiol protease family., and response to alkaline pH
4932	CL:8658	5	mixed, incl. Protein IVY1, and ER protein Pkr1
4932	CL:8668	6	mixed, incl. Vps55/Vps68 complex, and Phenazine biosynthesis-like protein
4932	CL:8682	30	mixed, incl. Tyrosine phosphatase family, and SKP1/BTB/POZ domain superfamily
4932	CL:8684	20	mixed, incl. Tyrosine phosphatase family, and BTB/POZ domain
4932	CL:8687	14	mixed, incl. Tyrosine phosphatase family, and BTB/POZ domain
4932	CL:8692	5	mixed, incl. BTB/POZ domain, and sphingoid catabolic process
4932	CL:8705	5	Tyrosine phosphatase family
4932	CL:8727	5	mixed, incl. Aluminium activated malate transporter, and Lipase Rog1
4932	CL:8742	5	mixed, incl. Kelch motif, and SIT4 phosphatase-associated protein
4932	CL:8752	200	mixed, incl. glycosylation, and cell wall
4932	CL:8753	111	glycosylation, and GPI anchor metabolic process
4932	CL:8755	104	glycosylation, and GPI anchor metabolic process
4932	CL:8757	74	protein glycosylation
4932	CL:8758	45	N-Glycan biosynthesis, and GDP-mannose metabolic process
4932	CL:876	8	t-UTP complex, and Pwp2p-containing subcomplex of 90S preribosome
4932	CL:8760	30	N-Glycan biosynthesis
4932	CL:8761	22	N-Glycan biosynthesis
4932	CL:8762	13	oligosaccharide-lipid intermediate biosynthetic process
4932	CL:8764	5	GPI mannosyltransferase, and ALG3 protein
4932	CL:8776	6	UDP-N-acetylglucosamine transferase complex, and Glycosyl transferase, family 1
4932	CL:8787	9	oligosaccharyltransferase complex
4932	CL:8804	8	Synthesis of Dolichyl-phosphate, and DPM1-like
4932	CL:8824	12	beta-glucan biosynthetic process, and Seven-hairpin glycosidases
4932	CL:8827	6	mixed, incl. glucosidase II complex, and Protein Kre1
4932	CL:8848	27	mannosyltransferase activity
4932	CL:8850	20	mannosyltransferase complex, and alpha-1,2-mannosyltransferase activity
4932	CL:8851	12	mannan polymerase complex, and mannan metabolic process
4932	CL:8854	5	mannan polymerase complex
4932	CL:8875	7	Protein O-mannosyl-transferase, C-terminal four TM domain, and Glycosyl transferase, family 15
4932	CL:8892	5	Alpha-mannosyltransferase, and Glycosyl transferase, family 15
4932	CL:89	6303	biological_process
4932	CL:8908	26	GPI-anchor biosynthesis
4932	CL:8909	20	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
4932	CL:891	5	mixed, incl. Utp14 protein, and UTP15 C terminal
4932	CL:8910	13	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
4932	CL:8911	7	Synthesis of glycosylphosphatidylinositol (GPI), and glycosylphosphatidylinositol-mannosyltransferase I complex
4932	CL:8925	5	caspase complex
4932	CL:8936	5	phosphatidylinositol N-acetylglucosaminyltransferase activity
4932	CL:8948	6	mixed, incl. PGAP5/Cdc1/Ted1, and Per1-like
4932	CL:8974	89	mixed, incl. Cell wall, and chitin metabolic process
4932	CL:8975	61	Cell wall, and chitin biosynthetic process
4932	CL:8976	43	Cell wall biogenesis/degradation, and exomer complex
4932	CL:8977	28	(1->3)-beta-D-glucan biosynthetic process, and Cell wall
4932	CL:8978	22	mixed, incl. (1->3)-beta-D-glucan biosynthetic process, and glucan exo-1,3-beta-glucosidase activity
4932	CL:8979	14	mixed, incl. Glucanosyltransferase, and structural constituent of cell wall
4932	CL:8980	7	mixed, incl. Glucanosyltransferase, and Chromophore
4932	CL:8993	7	mixed, incl. Yeast PIR protein repeat, and CFEM domain
4932	CL:900	6	mixed, incl. Fcf2/DNTTIP2, and Utp11 protein
4932	CL:9007	7	glucan exo-1,3-beta-glucosidase activity, and Glycosyl transferase, family 48
4932	CL:9021	6	mixed, incl. cellular bud scar, and Kre9/Knh1 family
4932	CL:9034	12	mixed, incl. exomer complex, and chitosome
4932	CL:9036	5	mixed, incl. Knr4/Smi1 family, and Chitin synthase export chaperone
4932	CL:9048	5	exomer complex
4932	CL:9061	18	cell-cell adhesion, and positive regulation of pseudohyphal growth by positive regulation of transcription from RNA polymerase II promoter
4932	CL:9063	6	Cell adhesion, and coflocculation
4932	CL:9082	6	positive regulation of pseudohyphal growth by positive regulation of transcription from RNA polymerase II promoter, and single-species biofilm formation on inanimate substrate
4932	CL:9096	28	mixed, incl. GPI-anchor, and EXPERA domain
4932	CL:9098	10	mixed, incl. chitin localization, and Claudin, conserved site
4932	CL:9102	5	mixed, incl. Activation of RAC1 downstream of NMDARs, and invasive growth in response to glucose limitation
4932	CL:911	26	90S preribosome
4932	CL:9124	14	mixed, incl. CAP domain, and EXPERA domain
4932	CL:9126	5	CAP domain, and GPI-anchor
4932	CL:913	20	endonucleolytic cleavage in 5-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), and 90S preribosome
4932	CL:9139	6	mixed, incl. EXPERA domain, and STIMATE family
4932	CL:914	15	endonucleolytic cleavage in 5-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), and Helicase
4932	CL:915	8	mixed, incl. Noc4p-Nop14p complex, and U3 snoRNA binding
4932	CL:9151	54	mixed, incl. septum digestion after cytokinesis, and fungal-type cell wall biogenesis
4932	CL:9153	38	mixed, incl. septum digestion after cytokinesis, and cell septum assembly
4932	CL:9154	31	mixed, incl. septum digestion after cytokinesis, and cell septum assembly
4932	CL:9155	25	mixed, incl. septum digestion after cytokinesis, and cell septum assembly
4932	CL:9156	20	mixed, incl. septum digestion after cytokinesis, and BAG domain
4932	CL:9157	12	mixed, incl. septum digestion after cytokinesis, and BAG domain
4932	CL:9160	5	mixed, incl. Daughter-specific expression protein 2, and Septation
4932	CL:9182	6	budding cell apical bud growth
4932	CL:9195	5	mixed, incl. Nap binding NBP1, fungi, and Fungal potassium channel
4932	CL:9204	6	mixed, incl. Sbe2/Sbe22, and F-box-like
4932	CL:9215	7	mixed, incl. Exonuclease V, and Sel1 repeat
4932	CL:9229	15	mixed, incl. spore wall assembly, and Nitroreductase
4932	CL:9231	6	mixed, incl. X8 domain, and MAP kinase kinase kinase kinase activity
4932	CL:9247	6	mixed, incl. beta-glucanase activity, and cell cortex of cell tip
4932	CL:9258	23	mostly uncharacterized, incl. aminoacyl-tRNA hydrolase activity, and Aspartic peptidase A1 family
4932	CL:9260	12	mostly uncharacterized, incl. BTB/POZ domain, and Dip2-like domain
4932	CL:9262	5	mixed, incl. Dip2-like domain, and Transport and Golgi organisation 2
4932	CL:9288	8	mixed, incl. aminoacyl-tRNA hydrolase activity, and thiamine pyrophosphate transmembrane transport
4932	CL:930	7	mixed, incl. Helicase, and KRI1-like family
4932	CL:9303	39	mixed, incl. endoribonuclease complex, and 2-deoxyglucose-6-phosphatase activity
4932	CL:9304	29	mixed, incl. endoribonuclease complex, and 2-deoxyglucose-6-phosphatase activity
4932	CL:9306	16	endoribonuclease complex
4932	CL:9308	10	ribonuclease P complex
4932	CL:9310	5	intronic snoRNA processing
4932	CL:9341	8	mixed, incl. 2-deoxyglucose-6-phosphatase activity, and SUN family
4932	CL:9361	10	mixed, incl. FAM192A/Fyv6, N-terminal, and Protein of unknown function (DUF1640)
4932	CL:9364	5	mixed, incl. FAM192A/Fyv6, N-terminal, and Protein of unknown function (DUF1640)
4932	CL:9380	361	mixed, incl. transmembrane transporter activity, and zinc ion binding
4932	CL:9381	332	mixed, incl. transmembrane transporter activity, and zinc ion binding
4932	CL:9382	196	mixed, incl. active transmembrane transporter activity, and oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
4932	CL:9383	102	mixed, incl. ABC transporter, and Aldo/keto reductase family
4932	CL:9384	91	mixed, incl. ABC transporter, and Aldo/keto reductase family
4932	CL:9385	54	mixed, incl. ABC transporter, and Zn(2)-C6 fungal-type DNA-binding domain
4932	CL:9386	47	mixed, incl. ABC transporter, and Zn(2)-C6 fungal-type DNA-binding domain
4932	CL:9387	34	mixed, incl. drug transport, and ABC transporter
4932	CL:9388	26	drug transport, and Fungal specific transcription factor domain 
4932	CL:9391	19	mixed, incl. drug transport, and regulation of response to drug
4932	CL:9393	10	drug export, and regulation of response to drug
4932	CL:9395	5	ATPase-coupled xenobiotic transmembrane transporter activity, and regulation of response to drug
4932	CL:94	6298	biological_process
4932	CL:9419	5	alcohol transmembrane transporter activity, and borate transport
4932	CL:943	5	Pwp2p-containing subcomplex of 90S preribosome, and NUC173 domain
4932	CL:9440	6	Heme degradation, and EGF-like domain
4932	CL:9454	13	mixed, incl. RTA-like protein, and Glutathione S-transferase, C-terminal domain
4932	CL:9456	6	mixed, incl. RTA-like protein, and MmgE/PrpD
4932	CL:9470	5	Glutathione S-transferase, C-terminal domain, and bile acid and bile salt transport
4932	CL:9479	7	Arsenical resistance, and channel regulator activity
4932	CL:9492	37	mixed, incl. Aldo/keto reductase family, and Zinc-binding dehydrogenase
4932	CL:9493	28	mixed, incl. Aldo/keto reductase family, and Zinc-binding dehydrogenase
4932	CL:9495	23	mixed, incl. Zinc-binding dehydrogenase, and Aldo/keto reductase family
4932	CL:9497	13	Zinc-binding dehydrogenase, and Aldo/keto reductase family
4932	CL:9499	5	mixed, incl. Oxidoreductase, N-terminal domain, and 3-methylbutanol:NAD(P) oxidoreductase activity
4932	CL:9511	6	aryl-alcohol dehydrogenase (NAD+) activity, and hydroxymethylfurfural reductase (NADPH) activity
4932	CL:9528	5	mixed, incl. Putative FMN-binding domain, and Cell fusion protein Dni1/Fig1
4932	CL:9549	5	aryl-alcohol dehydrogenase (NAD+) activity, and Protein of unknown function DUF468
4932	CL:9565	11	mostly uncharacterized, incl. AhpD-like, and amino acid export across plasma membrane
4932	CL:9568	5	mixed, incl. AhpD-like, and amino acid export across plasma membrane
4932	CL:9586	94	mostly uncharacterized, incl. maltose metabolic process, and mannose transmembrane transporter activity
4932	CL:9587	79	mixed, incl. maltose metabolic process, and mannose transmembrane transporter activity
4932	CL:9588	56	mixed, incl. maltose metabolic process, and Asparaginase, N-terminal
4932	CL:9589	34	mixed, incl. maltose metabolic process, and Asparaginase, N-terminal
4932	CL:9590	27	mixed, incl. maltose metabolic process, and Hyphally regulated cell wall protein N-terminal
4932	CL:9591	14	mixed, incl. Hyphally regulated cell wall protein N-terminal, and galactose transmembrane transport
4932	CL:9593	6	Hyphally regulated cell wall protein N-terminal, and galactose transmembrane transport
4932	CL:9618	13	Maltose metabolism, and Glucoamylase
4932	CL:9620	6	Maltose metabolism
4932	CL:9644	5	Asparaginase, N-terminal
4932	CL:9656	22	mostly uncharacterized, incl. Uncharacterized protein YOR389W-like, and Butanoate metabolism
4932	CL:9657	16	mostly uncharacterized, incl. Uncharacterized protein YOR389W-like, and Gfd2/YDR514C-like
4932	CL:9660	8	mostly uncharacterized, incl. anchored component of membrane
4932	CL:9689	5	mixed, incl. glycol metabolic process, and acetoin dehydrogenase activity
4932	CL:9699	23	mixed, incl. sorbitol transport, and Fructose biosynthesis
4932	CL:970	5	mixed, incl. Protein Cms1, and Bud22 domain
4932	CL:9700	15	mixed, incl. sorbitol transport, and Fructose biosynthesis
4932	CL:9701	10	mixed, incl. sorbitol transport, and Fructose biosynthesis
4932	CL:9702	5	mixed, incl. sorbitol transport, and arginine transmembrane transport
4932	CL:9711	5	Fructose biosynthesis, and sorbitol transport
4932	CL:9720	5	mixed, incl. Biosynthesis of protectins, and LEM/LEM-like domain superfamily
4932	CL:9730	5	mixed, incl. uridine-diphosphatase activity, and GATA zinc finger
4932	CL:9744	15	mixed, incl. Sialidase superfamily, and box C/D snoRNP assembly
4932	CL:9745	10	mixed, incl. Sialidase superfamily, and box C/D snoRNP assembly
4932	CL:9747	5	mixed, incl. Protein of unknown function DUF4588
4932	CL:9764	5	prospore membrane, and Cell membrane
4932	CL:9773	136	mixed, incl. amino acid transport, and import into cell
4932	CL:9774	101	mixed, incl. amino acid transport, and import into cell
4932	CL:9775	74	mixed, incl. Amino acid permease, and regulation of nitrogen utilization
4932	CL:9777	39	mixed, incl. regulation of nitrogen utilization, and allantoin metabolic process
4932	CL:9778	23	regulation of nitrogen utilization, and allantoin metabolic process
4932	CL:9779	13	allantoin metabolic process, and gamma-aminobutyric acid transport
4932	CL:9781	6	allantoin metabolic process
4932	CL:9793	6	gamma-aminobutyric acid transport, and gamma-aminobutyric acid catabolic process
4932	CL:980	54	preribosome, large subunit precursor, and RNA helicase, DEAD-box type, Q motif
4932	CL:9804	10	Ammonium transporter, and Transcription factor GATA
4932	CL:9805	5	Transcription factor GATA, and allantoate transport
4932	CL:981	36	preribosome, large subunit precursor
4932	CL:9814	5	Ammonium transporter, and regulation of transporter activity
4932	CL:9823	16	mixed, incl. Peptide transport, and proline transmembrane transport
4932	CL:9825	10	proline transmembrane transport, and response to amino acid
4932	CL:9828	5	response to amino acid, and Zymogen
4932	CL:984	22	preribosome, large subunit precursor
4932	CL:985	15	preribosome, large subunit precursor
4932	CL:9861	31	mixed, incl. ubiquitin-dependent endocytosis, and Purine-cytosine permease
4932	CL:9863	17	ubiquitin-dependent endocytosis, and Bul1-like
4932	CL:9866	10	ubiquitin-dependent endocytosis, and Bul1 C terminus
4932	CL:9869	5	ubiquitin-dependent endocytosis
4932	CL:987	8	mixed, incl. Brix domain, and Nop2p
4932	CL:99	6293	biological_process
4932	CL:9905	6	Purine-cytosine permease Fcy2/21/22, and UMP salvage
4932	CL:9922	27	mixed, incl. basic amino acid transmembrane transport, and glutamine transport
4932	CL:9923	17	mixed, incl. L-tyrosine transmembrane transporter activity, and Fungal trichothecene efflux pump (TRI12)
4932	CL:9926	5	glutathione transport, and Ammonia transport
4932	CL:9942	6	amino acid transmembrane export from vacuole, and basic amino acid transmembrane transport
4932	CL:9957	6	mixed, incl. ATPase proteolipid family, and L-cystine transport
4932	CL:9975	35	mostly uncharacterized, incl. STAS domain, and xenobiotic metabolic process
4932	CL:9976	27	mixed, incl. STAS domain, and xenobiotic metabolic process
4932	CL:9977	19	mixed, incl. Carbon-nitrogen hydrolase, and arylsulfatase activity
4932	CL:9980	6	mixed, incl. arylsulfatase activity, and taurine dioxygenase activity
4932	CL:9998	5	Carbon-nitrogen hydrolase, and Domain of unknown function DUF3533
