#ncbi_taxid	cluster_id	cluster_size	best_described_by
362663	CL:8557	6	mixed, incl. toxin-antitoxin pair type II binding, and Toxin YoeB
362663	CL:8575	5	mixed, incl. shikimate transmembrane transport, and Probable transcriptional regulatory protein YeeN
362663	CL:8585	6	mixed, incl. WLM domain, and rRNA (guanine-N2-)-methyltransferase, RsmD
362663	CL:8600	35	mixed, incl. SNARE associated Golgi protein, and Regulatory protein AriR
362663	CL:8603	16	mixed, incl. SNARE associated Golgi protein, and Yip1 domain
362663	CL:8606	7	mixed, incl. SNARE associated Golgi protein, and Protein YnjB
362663	CL:8623	6	SNARE associated Golgi protein, and Yip1 domain
362663	CL:8639	12	mixed, incl. Regulatory protein AriR, and BLUF domain
362663	CL:8642	6	mixed, incl. Regulatory protein AriR, and BLUF domain
362663	CL:8669	34	mixed, incl. dipeptide transport, and nucleoside transport
362663	CL:8670	22	mixed, incl. dipeptide transport, and nucleoside transport
362663	CL:8671	13	mixed, incl. Peptide transport, and Concentrative nucleoside transporter
362663	CL:8673	5	mixed, incl. Mycolic acid cyclopropane synthase, and Uncharacterized MFS-type transporter YfcJ
362663	CL:8687	5	Peptide transport, and Concentrative nucleoside transporter
362663	CL:869	11	cell division site, and FtsK domain
362663	CL:8697	6	mixed, incl. Sodium transport, and Type I phosphodiesterase / nucleotide pyrophosphatase
362663	CL:87	60	Ribosome
362663	CL:8714	8	mixed, incl. UDP-sugar diphosphatase activity, and XapX domain
362663	CL:872	5	mixed, incl. FtsK domain, and protein polymerization
362663	CL:8736	42	mixed, incl. phosphorelay signal transduction system, and cellular response to nutrient levels
362663	CL:8737	28	mixed, incl. Two-component system, and AbrB family
362663	CL:8739	16	mixed, incl. Single cache domain 3, and citrate lyase complex
362663	CL:8742	6	mixed, incl. citrate lyase complex, and Citrate lyase ligase
362663	CL:8757	7	mixed, incl. PAS domain, and D(-)-tartrate dehydratase activity
362663	CL:8777	8	mixed, incl. PrpF protein, and Solute carrier family 13
362663	CL:8793	13	mixed, incl. Histidine kinase, and CstA, N-terminal domain
362663	CL:8794	7	mixed, incl. Histidine kinase, and LytTr DNA-binding domain
362663	CL:8807	6	CstA, N-terminal domain, and Selenoprotein, putative
362663	CL:8819	5	mixed, incl. Transcriptional regulator TetR, C-terminal, Proteobacteria type, and SURF4 family
362663	CL:8828	40	mixed, incl. ethanolamine catabolic process, and Na+/H+ antiporter, NhaC-like, C-terminal
362663	CL:8829	31	ethanolamine catabolic process, and Small Multidrug Resistance protein
362663	CL:8831	16	ethanolamine catabolic process
362663	CL:8834	6	ethanolamine catabolic process
362663	CL:8850	6	ethanolamine ammonia-lyase complex, and ethanolamine degradation polyhedral organelle
362663	CL:8864	13	mixed, incl. Bacterial microcompartments are primitive organelles composed entirely of protein subunits. The prototypical bacterial microcompartment is the carboxysome, a protein shell for sequestering carbon fixation reactions. These proteins for hexameric ..., and Small Multidrug Resistance protein
362663	CL:8866	8	mixed, incl. diol metabolic process, and choline catabolic process
362663	CL:8891	6	mixed, incl. FidL-like putative membrane protein, and TetR transcriptional regulator CgmR-like, C-terminal domain
362663	CL:8908	7	mixed, incl. Cold shock, CspA, and Gns
362663	CL:891	5	amino sugar biosynthetic process, and GlmS/FrlB, SIS domain 2
362663	CL:8926	20	mixed, incl. Arm DNA-binding domain, and Phage integrase, N-terminal SAM-like domain
362663	CL:8928	14	mixed, incl. Arm DNA-binding domain, and Phage integrase, N-terminal SAM-like domain
362663	CL:8931	5	Arm DNA-binding domain, and Phage integrase, N-terminal SAM-like domain
362663	CL:8945	5	mixed, incl. Histone-like protein H-NS, N-terminal, and Prophage CP4-57 regulatory protein (AlpA)
362663	CL:8965	6	mixed, incl. G-rich domain on putative tyrosine kinase, and tyrosine-based site-specific recombinase activity
362663	CL:8976	6	mixed, incl. Glycosyl transferases group 1, and Alpha/Beta hydrolase fold
362663	CL:8995	12	mostly uncharacterized, incl. PapG, chaperone-binding, and P pili tip fibrillum PapE protein, Escherichia coli
362663	CL:8997	5	mixed, incl. PapG, chaperone-binding, and P pili tip fibrillum PapF protein
362663	CL:90	52	Ribosome
362663	CL:9009	5	mixed, incl. Adhesin operon regulatory protein, and LytTR DNA-binding domain
362663	CL:902	5	N-acetylmuramoyl-L-alanine amidase, and Peptidase M23
362663	CL:9020	62	mixed, incl. DNA integration, and IstB-like ATP binding protein
362663	CL:9022	38	mixed, incl. IstB-like ATP binding protein, and Helix-turn-helix domain of resolvase
362663	CL:9023	28	mixed, incl. IstB-like ATP binding protein, and Helix-turn-helix domain of resolvase
362663	CL:9024	20	IstB-like ATP binding protein, and Helix-turn-helix domain of resolvase
362663	CL:9026	11	Helix-turn-helix domain of resolvase, and PhoH-like protein
362663	CL:9052	6	mixed, incl. intron homing, and DDE domain
362663	CL:9064	5	protein heterodimerization activity, and Excisionase-like
362663	CL:9080	6	mixed, incl. Resolvase, HTH domain, and IstB-like ATP-binding protein
362663	CL:9098	23	transposition, and Probable zinc-ribbon
362663	CL:9099	15	transposition
362663	CL:9101	5	mixed, incl. Transposase InsF-like, and Transposase, IS111A/IS1328/IS1533, N-terminal
362663	CL:9117	6	mixed, incl. DDE domain, and Transposase
362663	CL:9129	5	Inovirus Gp2, and DDE domain
362663	CL:916	16	serine-type D-Ala-D-Ala carboxypeptidase activity, and Lipoic acid metabolism
362663	CL:919	5	mixed, incl. Rare lipoprotein A, and mature ribosome assembly
362663	CL:935	6	Beta-lactamase enzyme family, and Penicillin-binding protein OB-like domain
362663	CL:94	47	Ribosome
362663	CL:949	7	mixed, incl. Actin, and AsmA-like, C-terminal
362663	CL:968	10	lytic transglycosylase activity, and 3D domain
362663	CL:97	42	Ribosome
362663	CL:971	5	lytic transglycosylase activity
362663	CL:98	24	Ribosome
362663	CL:987	7	alanine metabolic process
