#string_protein_id	preferred_name	protein_size	annotation
1131269.AQVV01000036_gene1502	AQVV01000036_gene1502	234	annotation not available
1131269.AQVV01000036_gene1503	AQVV01000036_gene1503	111	annotation not available
1131269.AQVV01000036_gene1504	AQVV01000036_gene1504	99	annotation not available
1131269.AQVV01000036_gene1505	AQVV01000036_gene1505	279	annotation not available
1131269.AQVV01000036_gene1506	AQVV01000036_gene1506	106	annotation not available
1131269.AQVV01000037_gene1516	AQVV01000037_gene1516	55	annotation not available
1131269.AQVV01000037_gene1517	AQVV01000037_gene1517	332	annotation not available
1131269.AQVV01000037_gene1518	AQVV01000037_gene1518	317	annotation not available
1131269.AQVV01000037_gene1519	AQVV01000037_gene1519	231	annotation not available
1131269.AQVV01000037_gene1520	AQVV01000037_gene1520	369	annotation not available
1131269.AQVV01000037_gene1521	AQVV01000037_gene1521	515	annotation not available
1131269.AQVV01000037_gene1522	AQVV01000037_gene1522	346	annotation not available
1131269.AQVV01000037_gene1523	AQVV01000037_gene1523	385	annotation not available
1131269.AQVV01000037_gene1524	AQVV01000037_gene1524	33	annotation not available
1131269.AQVV01000037_gene1525	AQVV01000037_gene1525	640	annotation not available
1131269.AQVV01000037_gene1526	AQVV01000037_gene1526	35	annotation not available
1131269.AQVV01000037_gene1527	AQVV01000037_gene1527	50	annotation not available
1131269.AQVV01000037_gene1528	AQVV01000037_gene1528	441	annotation not available
1131269.AQVV01000037_gene1529	AQVV01000037_gene1529	202	annotation not available
1131269.AQVV01000037_gene1530	AQVV01000037_gene1530	70	annotation not available
1131269.AQVV01000038_gene1549	AQVV01000038_gene1549	38	annotation not available
1131269.AQVV01000038_gene1550	AQVV01000038_gene1550	597	annotation not available
1131269.AQVV01000038_gene1551	AQVV01000038_gene1551	148	annotation not available
1131269.AQVV01000038_gene1552	AQVV01000038_gene1552	393	annotation not available
1131269.AQVV01000038_gene1553	AQVV01000038_gene1553	57	annotation not available
1131269.AQVV01000038_gene1554	AQVV01000038_gene1554	30	annotation not available
1131269.AQVV01000038_gene1555	AQVV01000038_gene1555	597	annotation not available
1131269.AQVV01000038_gene1556	AQVV01000038_gene1556	117	annotation not available
1131269.AQVV01000038_gene1557	AQVV01000038_gene1557	74	annotation not available
1131269.AQVV01000038_gene1558	AQVV01000038_gene1558	65	annotation not available
1131269.AQVV01000038_gene1559	AQVV01000038_gene1559	267	annotation not available
1131269.AQVV01000038_gene1560	AQVV01000038_gene1560	161	annotation not available
1131269.AQVV01000038_gene1561	AQVV01000038_gene1561	425	annotation not available
1131269.AQVV01000038_gene1562	AQVV01000038_gene1562	115	annotation not available
1131269.AQVV01000038_gene1563	AQVV01000038_gene1563	187	annotation not available
1131269.AQVV01000038_gene1564	AQVV01000038_gene1564	92	annotation not available
1131269.AQVV01000038_gene1565	AQVV01000038_gene1565	72	annotation not available
1131269.AQVV01000038_gene1566	AQVV01000038_gene1566	221	annotation not available
1131269.AQVV01000038_gene1567	AQVV01000038_gene1567	256	annotation not available
1131269.AQVV01000039_gene1535	AQVV01000039_gene1535	299	annotation not available
1131269.AQVV01000039_gene1536	AQVV01000039_gene1536	626	annotation not available
1131269.AQVV01000039_gene1537	AQVV01000039_gene1537	276	annotation not available
1131269.AQVV01000039_gene1538	AQVV01000039_gene1538	242	annotation not available
1131269.AQVV01000039_gene1539	AQVV01000039_gene1539	254	annotation not available
1131269.AQVV01000039_gene1540	AQVV01000039_gene1540	339	annotation not available
1131269.AQVV01000039_gene1541	AQVV01000039_gene1541	255	annotation not available
1131269.AQVV01000039_gene1542	AQVV01000039_gene1542	103	annotation not available
1131269.AQVV01000039_gene1543	AQVV01000039_gene1543	118	annotation not available
1131269.AQVV01000039_gene1544	AQVV01000039_gene1544	455	annotation not available
1131269.AQVV01000039_gene1545	AQVV01000039_gene1545	188	annotation not available
1131269.AQVV01000039_gene1546	AQVV01000039_gene1546	277	annotation not available
1131269.AQVV01000039_gene1547	AQVV01000039_gene1547	250	annotation not available
1131269.AQVV01000039_gene1548	AQVV01000039_gene1548	735	annotation not available
1131269.AQVV01000040_gene1623	AQVV01000040_gene1623	51	annotation not available
1131269.AQVV01000040_gene1624	AQVV01000040_gene1624	93	annotation not available
1131269.AQVV01000040_gene1625	AQVV01000040_gene1625	122	annotation not available
1131269.AQVV01000040_gene1626	AQVV01000040_gene1626	112	annotation not available
1131269.AQVV01000040_gene1627	AQVV01000040_gene1627	179	annotation not available
1131269.AQVV01000040_gene1628	AQVV01000040_gene1628	131	annotation not available
1131269.AQVV01000040_gene1629	AQVV01000040_gene1629	185	annotation not available
1131269.AQVV01000040_gene1630	AQVV01000040_gene1630	121	annotation not available
1131269.AQVV01000040_gene1631	AQVV01000040_gene1631	166	annotation not available
1131269.AQVV01000040_gene1632	AQVV01000040_gene1632	145	annotation not available
1131269.AQVV01000040_gene1633	AQVV01000040_gene1633	438	annotation not available
1131269.AQVV01000040_gene1634	AQVV01000040_gene1634	213	annotation not available
1131269.AQVV01000040_gene1635	AQVV01000040_gene1635	72	annotation not available
1131269.AQVV01000040_gene1636	AQVV01000040_gene1636	123	annotation not available
1131269.AQVV01000040_gene1637	AQVV01000040_gene1637	131	annotation not available
1131269.AQVV01000040_gene1638	AQVV01000040_gene1638	192	annotation not available
1131269.AQVV01000040_gene1639	AQVV01000040_gene1639	344	annotation not available
1131269.AQVV01000040_gene1640	AQVV01000040_gene1640	204	annotation not available
1131269.AQVV01000040_gene1641	AQVV01000040_gene1641	138	annotation not available
1131269.AQVV01000040_gene1642	AQVV01000040_gene1642	416	annotation not available
1131269.AQVV01000040_gene1643	AQVV01000040_gene1643	78	annotation not available
1131269.AQVV01000040_gene1644	AQVV01000040_gene1644	355	annotation not available
1131269.AQVV01000040_gene1645	AQVV01000040_gene1645	112	annotation not available
1131269.AQVV01000041_gene1646	AQVV01000041_gene1646	467	annotation not available
1131269.AQVV01000041_gene1647	AQVV01000041_gene1647	423	annotation not available
1131269.AQVV01000041_gene1648	AQVV01000041_gene1648	213	annotation not available
1131269.AQVV01000041_gene1649	AQVV01000041_gene1649	256	annotation not available
1131269.AQVV01000041_gene1650	AQVV01000041_gene1650	238	annotation not available
1131269.AQVV01000041_gene1651	AQVV01000041_gene1651	443	annotation not available
1131269.AQVV01000041_gene1652	AQVV01000041_gene1652	324	annotation not available
1131269.AQVV01000041_gene1653	AQVV01000041_gene1653	385	annotation not available
1131269.AQVV01000041_gene1654	AQVV01000041_gene1654	383	annotation not available
1131269.AQVV01000041_gene1655	AQVV01000041_gene1655	349	annotation not available
1131269.AQVV01000042_gene1658	AQVV01000042_gene1658	64	annotation not available
1131269.AQVV01000042_gene1659	AQVV01000042_gene1659	452	annotation not available
1131269.AQVV01000042_gene1660	AQVV01000042_gene1660	79	annotation not available
1131269.AQVV01000042_gene1661	AQVV01000042_gene1661	205	annotation not available
1131269.AQVV01000042_gene1662	AQVV01000042_gene1662	118	annotation not available
1131269.AQVV01000042_gene1663	AQVV01000042_gene1663	246	annotation not available
1131269.AQVV01000042_gene1664	AQVV01000042_gene1664	281	annotation not available
1131269.AQVV01000042_gene1665	AQVV01000042_gene1665	155	annotation not available
1131269.AQVV01000042_gene1666	AQVV01000042_gene1666	335	annotation not available
1131269.AQVV01000042_gene1667	AQVV01000042_gene1667	434	annotation not available
1131269.AQVV01000042_gene1668	AQVV01000042_gene1668	137	annotation not available
1131269.AQVV01000042_gene1669	AQVV01000042_gene1669	120	annotation not available
1131269.AQVV01000042_gene1670	AQVV01000042_gene1670	58	annotation not available
1131269.AQVV01000042_gene1671	AQVV01000042_gene1671	478	annotation not available
1131269.AQVV01000043_gene1791	AQVV01000043_gene1791	128	annotation not available
1131269.AQVV01000043_gene1792	AQVV01000043_gene1792	515	annotation not available
1131269.AQVV01000043_gene1793	AQVV01000043_gene1793	295	annotation not available
1131269.AQVV01000043_gene1794	AQVV01000043_gene1794	378	annotation not available
1131269.AQVV01000043_gene1795	AQVV01000043_gene1795	151	annotation not available
1131269.AQVV01000043_gene1796	AQVV01000043_gene1796	60	annotation not available
1131269.AQVV01000043_gene1797	AQVV01000043_gene1797	194	annotation not available
1131269.AQVV01000043_gene1798	AQVV01000043_gene1798	245	annotation not available
1131269.AQVV01000043_gene1799	AQVV01000043_gene1799	636	annotation not available
1131269.AQVV01000043_gene1800	AQVV01000043_gene1800	80	annotation not available
1131269.AQVV01000043_gene1801	AQVV01000043_gene1801	587	annotation not available
1131269.AQVV01000043_gene1802	AQVV01000043_gene1802	240	annotation not available
1131269.AQVV01000043_gene1803	AQVV01000043_gene1803	90	annotation not available
1131269.AQVV01000044_gene1781	AQVV01000044_gene1781	159	annotation not available
1131269.AQVV01000044_gene1782	AQVV01000044_gene1782	338	annotation not available
1131269.AQVV01000044_gene1783	AQVV01000044_gene1783	339	annotation not available
1131269.AQVV01000044_gene1784	AQVV01000044_gene1784	520	annotation not available
1131269.AQVV01000044_gene1785	AQVV01000044_gene1785	514	annotation not available
1131269.AQVV01000044_gene1786	AQVV01000044_gene1786	89	annotation not available
1131269.AQVV01000044_gene1787	AQVV01000044_gene1787	900	annotation not available
1131269.AQVV01000044_gene1788	AQVV01000044_gene1788	560	annotation not available
1131269.AQVV01000045_gene1577	AQVV01000045_gene1577	233	annotation not available
1131269.AQVV01000045_gene1578	AQVV01000045_gene1578	219	annotation not available
1131269.AQVV01000045_gene1579	AQVV01000045_gene1579	201	annotation not available
1131269.AQVV01000045_gene1580	AQVV01000045_gene1580	184	annotation not available
1131269.AQVV01000045_gene1581	AQVV01000045_gene1581	396	annotation not available
1131269.AQVV01000045_gene1582	AQVV01000045_gene1582	395	annotation not available
1131269.AQVV01000045_gene1583	AQVV01000045_gene1583	175	annotation not available
1131269.AQVV01000045_gene1584	AQVV01000045_gene1584	413	annotation not available
1131269.AQVV01000045_gene1585	AQVV01000045_gene1585	131	annotation not available
1131269.AQVV01000045_gene1586	AQVV01000045_gene1586	243	annotation not available
1131269.AQVV01000045_gene1587	AQVV01000045_gene1587	357	annotation not available
1131269.AQVV01000045_gene1588	AQVV01000045_gene1588	184	annotation not available
1131269.AQVV01000045_gene1589	AQVV01000045_gene1589	84	annotation not available
1131269.AQVV01000046_gene2106	AQVV01000046_gene2106	500	annotation not available
1131269.AQVV01000046_gene2107	AQVV01000046_gene2107	806	annotation not available
1131269.AQVV01000046_gene2108	AQVV01000046_gene2108	262	annotation not available
1131269.AQVV01000046_gene2109	AQVV01000046_gene2109	208	annotation not available
1131269.AQVV01000046_gene2110	AQVV01000046_gene2110	524	annotation not available
1131269.AQVV01000046_gene2111	AQVV01000046_gene2111	106	annotation not available
1131269.AQVV01000046_gene2112	AQVV01000046_gene2112	199	annotation not available
1131269.AQVV01000046_gene2113	AQVV01000046_gene2113	214	annotation not available
1131269.AQVV01000047_gene2074	AQVV01000047_gene2074	117	annotation not available
1131269.AQVV01000047_gene2075	AQVV01000047_gene2075	256	annotation not available
1131269.AQVV01000047_gene2076	AQVV01000047_gene2076	141	annotation not available
1131269.AQVV01000047_gene2077	AQVV01000047_gene2077	148	annotation not available
1131269.AQVV01000047_gene2078	AQVV01000047_gene2078	542	annotation not available
1131269.AQVV01000047_gene2079	AQVV01000047_gene2079	215	annotation not available
1131269.AQVV01000047_gene2080	AQVV01000047_gene2080	329	annotation not available
1131269.AQVV01000047_gene2081	AQVV01000047_gene2081	522	annotation not available
1131269.AQVV01000047_gene2082	AQVV01000047_gene2082	678	annotation not available
1131269.AQVV01000047_gene2083	AQVV01000047_gene2083	28	annotation not available
1131269.AQVV01000048_gene2097	AQVV01000048_gene2097	428	annotation not available
1131269.AQVV01000048_gene2098	AQVV01000048_gene2098	375	annotation not available
1131269.AQVV01000048_gene2099	AQVV01000048_gene2099	741	annotation not available
1131269.AQVV01000048_gene2100	AQVV01000048_gene2100	624	annotation not available
1131269.AQVV01000048_gene2101	AQVV01000048_gene2101	54	annotation not available
1131269.AQVV01000048_gene2102	AQVV01000048_gene2102	74	annotation not available
1131269.AQVV01000048_gene2103	AQVV01000048_gene2103	95	annotation not available
1131269.AQVV01000048_gene2104	AQVV01000048_gene2104	148	annotation not available
1131269.AQVV01000048_gene2105	AQVV01000048_gene2105	126	annotation not available
1131269.AQVV01000049_gene2087	AQVV01000049_gene2087	300	annotation not available
1131269.AQVV01000049_gene2088	AQVV01000049_gene2088	30	annotation not available
1131269.AQVV01000049_gene2089	AQVV01000049_gene2089	475	annotation not available
1131269.AQVV01000049_gene2090	AQVV01000049_gene2090	479	annotation not available
1131269.AQVV01000049_gene2091	AQVV01000049_gene2091	313	annotation not available
1131269.AQVV01000049_gene2092	AQVV01000049_gene2092	243	annotation not available
1131269.AQVV01000049_gene2093	AQVV01000049_gene2093	337	annotation not available
1131269.AQVV01000049_gene2094	AQVV01000049_gene2094	241	annotation not available
1131269.AQVV01000049_gene2095	AQVV01000049_gene2095	100	annotation not available
1131269.AQVV01000049_gene2096	AQVV01000049_gene2096	273	annotation not available
1131269.AQVV01000050_gene415	AQVV01000050_gene415	433	annotation not available
1131269.AQVV01000050_gene416	AQVV01000050_gene416	192	annotation not available
1131269.AQVV01000050_gene417	AQVV01000050_gene417	394	annotation not available
1131269.AQVV01000050_gene418	AQVV01000050_gene418	281	annotation not available
1131269.AQVV01000050_gene419	AQVV01000050_gene419	253	annotation not available
1131269.AQVV01000050_gene420	AQVV01000050_gene420	551	annotation not available
1131269.AQVV01000050_gene421	AQVV01000050_gene421	522	annotation not available
1131269.AQVV01000050_gene422	AQVV01000050_gene422	120	annotation not available
1131269.AQVV01000051_gene423	AQVV01000051_gene423	166	annotation not available
1131269.AQVV01000051_gene424	AQVV01000051_gene424	50	annotation not available
1131269.AQVV01000051_gene425	AQVV01000051_gene425	439	annotation not available
1131269.AQVV01000051_gene426	AQVV01000051_gene426	797	annotation not available
1131269.AQVV01000051_gene427	AQVV01000051_gene427	975	annotation not available
1131269.AQVV01000051_gene428	AQVV01000051_gene428	193	annotation not available
1131269.AQVV01000052_gene649	AQVV01000052_gene649	161	annotation not available
1131269.AQVV01000052_gene650	AQVV01000052_gene650	351	annotation not available
1131269.AQVV01000052_gene651	AQVV01000052_gene651	302	annotation not available
1131269.AQVV01000052_gene652	AQVV01000052_gene652	154	annotation not available
1131269.AQVV01000052_gene653	AQVV01000052_gene653	597	annotation not available
1131269.AQVV01000052_gene654	AQVV01000052_gene654	50	annotation not available
1131269.AQVV01000053_gene213	AQVV01000053_gene213	255	annotation not available
1131269.AQVV01000053_gene214	AQVV01000053_gene214	573	annotation not available
1131269.AQVV01000053_gene215	AQVV01000053_gene215	387	annotation not available
1131269.AQVV01000053_gene216	AQVV01000053_gene216	51	annotation not available
1131269.AQVV01000053_gene217	AQVV01000053_gene217	435	annotation not available
1131269.AQVV01000053_gene218	AQVV01000053_gene218	354	annotation not available
1131269.AQVV01000053_gene219	AQVV01000053_gene219	141	annotation not available
1131269.AQVV01000054_gene131	AQVV01000054_gene131	183	annotation not available
1131269.AQVV01000054_gene132	AQVV01000054_gene132	84	annotation not available
1131269.AQVV01000054_gene133	AQVV01000054_gene133	121	annotation not available
1131269.AQVV01000054_gene134	AQVV01000054_gene134	294	annotation not available
1131269.AQVV01000054_gene135	AQVV01000054_gene135	83	annotation not available
1131269.AQVV01000054_gene136	AQVV01000054_gene136	185	annotation not available
1131269.AQVV01000054_gene137	AQVV01000054_gene137	79	annotation not available
1131269.AQVV01000054_gene138	AQVV01000054_gene138	27	annotation not available
1131269.AQVV01000054_gene139	AQVV01000054_gene139	74	annotation not available
1131269.AQVV01000054_gene140	AQVV01000054_gene140	114	annotation not available
1131269.AQVV01000055_gene141	AQVV01000055_gene141	397	annotation not available
1131269.AQVV01000055_gene142	AQVV01000055_gene142	63	annotation not available
1131269.AQVV01000055_gene143	AQVV01000055_gene143	38	annotation not available
1131269.AQVV01000055_gene144	AQVV01000055_gene144	307	annotation not available
1131269.AQVV01000055_gene145	AQVV01000055_gene145	81	annotation not available
1131269.AQVV01000055_gene146	AQVV01000055_gene146	155	annotation not available
1131269.AQVV01000055_gene147	AQVV01000055_gene147	389	annotation not available
1131269.AQVV01000055_gene148	AQVV01000055_gene148	56	annotation not available
1131269.AQVV01000055_gene149	AQVV01000055_gene149	89	annotation not available
1131269.AQVV01000055_gene150	AQVV01000055_gene150	70	annotation not available
1131269.AQVV01000055_gene151	AQVV01000055_gene151	101	annotation not available
1131269.AQVV01000055_gene152	AQVV01000055_gene152	338	annotation not available
1131269.AQVV01000056_gene1570	AQVV01000056_gene1570	85	annotation not available
1131269.AQVV01000056_gene1571	AQVV01000056_gene1571	608	annotation not available
1131269.AQVV01000056_gene1572	AQVV01000056_gene1572	559	annotation not available
1131269.AQVV01000056_gene1573	AQVV01000056_gene1573	117	annotation not available
1131269.AQVV01000056_gene1574	AQVV01000056_gene1574	140	annotation not available
1131269.AQVV01000056_gene1575	AQVV01000056_gene1575	401	annotation not available
1131269.AQVV01000057_gene2309	AQVV01000057_gene2309	118	annotation not available
1131269.AQVV01000057_gene2310	AQVV01000057_gene2310	384	annotation not available
1131269.AQVV01000057_gene2311	AQVV01000057_gene2311	158	annotation not available
1131269.AQVV01000057_gene2312	AQVV01000057_gene2312	131	annotation not available
1131269.AQVV01000057_gene2313	AQVV01000057_gene2313	474	annotation not available
1131269.AQVV01000057_gene2314	AQVV01000057_gene2314	290	annotation not available
1131269.AQVV01000057_gene2315	AQVV01000057_gene2315	457	annotation not available
1131269.AQVV01000058_gene1677	AQVV01000058_gene1677	282	annotation not available
1131269.AQVV01000058_gene1678	AQVV01000058_gene1678	223	annotation not available
1131269.AQVV01000058_gene1679	AQVV01000058_gene1679	143	annotation not available
1131269.AQVV01000058_gene1680	AQVV01000058_gene1680	56	annotation not available
1131269.AQVV01000058_gene1681	AQVV01000058_gene1681	223	annotation not available
1131269.AQVV01000058_gene1682	AQVV01000058_gene1682	175	annotation not available
1131269.AQVV01000058_gene1683	AQVV01000058_gene1683	118	annotation not available
1131269.AQVV01000058_gene1684	AQVV01000058_gene1684	84	annotation not available
1131269.AQVV01000058_gene1685	AQVV01000058_gene1685	283	annotation not available
1131269.AQVV01000058_gene1686	AQVV01000058_gene1686	123	annotation not available
1131269.AQVV01000058_gene1687	AQVV01000058_gene1687	50	annotation not available
1131269.AQVV01000059_gene2295	AQVV01000059_gene2295	128	annotation not available
1131269.AQVV01000059_gene2296	AQVV01000059_gene2296	85	annotation not available
1131269.AQVV01000059_gene2297	AQVV01000059_gene2297	121	annotation not available
1131269.AQVV01000059_gene2298	AQVV01000059_gene2298	269	annotation not available
1131269.AQVV01000059_gene2299	AQVV01000059_gene2299	432	annotation not available
1131269.AQVV01000059_gene2300	AQVV01000059_gene2300	396	annotation not available
1131269.AQVV01000060_gene890	AQVV01000060_gene890	71	annotation not available
1131269.AQVV01000060_gene891	AQVV01000060_gene891	98	annotation not available
1131269.AQVV01000060_gene892	AQVV01000060_gene892	289	annotation not available
1131269.AQVV01000060_gene893	AQVV01000060_gene893	99	annotation not available
1131269.AQVV01000060_gene894	AQVV01000060_gene894	257	annotation not available
1131269.AQVV01000060_gene895	AQVV01000060_gene895	285	annotation not available
1131269.AQVV01000060_gene896	AQVV01000060_gene896	360	annotation not available
1131269.AQVV01000061_gene2123	AQVV01000061_gene2123	253	annotation not available
1131269.AQVV01000061_gene2124	AQVV01000061_gene2124	309	annotation not available
1131269.AQVV01000061_gene2125	AQVV01000061_gene2125	851	annotation not available
1131269.AQVV01000061_gene2126	AQVV01000061_gene2126	191	annotation not available
1131269.AQVV01000062_gene2129	AQVV01000062_gene2129	351	annotation not available
1131269.AQVV01000062_gene2130	AQVV01000062_gene2130	89	annotation not available
1131269.AQVV01000062_gene2131	AQVV01000062_gene2131	98	annotation not available
1131269.AQVV01000062_gene2132	AQVV01000062_gene2132	220	annotation not available
1131269.AQVV01000062_gene2133	AQVV01000062_gene2133	122	annotation not available
1131269.AQVV01000062_gene2134	AQVV01000062_gene2134	82	annotation not available
1131269.AQVV01000062_gene2135	AQVV01000062_gene2135	187	annotation not available
1131269.AQVV01000063_gene1941	AQVV01000063_gene1941	44	annotation not available
1131269.AQVV01000063_gene1942	AQVV01000063_gene1942	82	annotation not available
1131269.AQVV01000063_gene1943	AQVV01000063_gene1943	122	annotation not available
1131269.AQVV01000063_gene1944	AQVV01000063_gene1944	109	annotation not available
1131269.AQVV01000063_gene1945	AQVV01000063_gene1945	184	annotation not available
1131269.AQVV01000063_gene1946	AQVV01000063_gene1946	132	annotation not available
1131269.AQVV01000063_gene1947	AQVV01000063_gene1947	177	annotation not available
1131269.AQVV01000063_gene1948	AQVV01000063_gene1948	114	annotation not available
1131269.AQVV01000063_gene1949	AQVV01000063_gene1949	170	annotation not available
1131269.AQVV01000063_gene1950	AQVV01000063_gene1950	154	annotation not available
1131269.AQVV01000063_gene1951	AQVV01000063_gene1951	252	annotation not available
1131269.AQVV01000064_gene1879	AQVV01000064_gene1879	34	annotation not available
1131269.AQVV01000064_gene1880	AQVV01000064_gene1880	147	annotation not available
1131269.AQVV01000064_gene1881	AQVV01000064_gene1881	97	annotation not available
1131269.AQVV01000064_gene1882	AQVV01000064_gene1882	65	annotation not available
1131269.AQVV01000064_gene1883	AQVV01000064_gene1883	131	annotation not available
1131269.AQVV01000064_gene1884	AQVV01000064_gene1884	131	annotation not available
1131269.AQVV01000064_gene1885	AQVV01000064_gene1885	160	annotation not available
1131269.AQVV01000064_gene1886	AQVV01000064_gene1886	167	annotation not available
1131269.AQVV01000065_gene1807	AQVV01000065_gene1807	241	annotation not available
1131269.AQVV01000065_gene1808	AQVV01000065_gene1808	64	annotation not available
1131269.AQVV01000065_gene1809	AQVV01000065_gene1809	116	annotation not available
1131269.AQVV01000065_gene1810	AQVV01000065_gene1810	128	annotation not available
1131269.AQVV01000065_gene1811	AQVV01000065_gene1811	60	annotation not available
1131269.AQVV01000065_gene1812	AQVV01000065_gene1812	176	annotation not available
1131269.AQVV01000065_gene1813	AQVV01000065_gene1813	49	annotation not available
1131269.AQVV01000065_gene1814	AQVV01000065_gene1814	229	annotation not available
1131269.AQVV01000066_gene233	AQVV01000066_gene233	27	annotation not available
1131269.AQVV01000066_gene234	AQVV01000066_gene234	76	annotation not available
1131269.AQVV01000066_gene235	AQVV01000066_gene235	124	annotation not available
1131269.AQVV01000066_gene236	AQVV01000066_gene236	114	annotation not available
1131269.AQVV01000066_gene237	AQVV01000066_gene237	211	annotation not available
1131269.AQVV01000066_gene238	AQVV01000066_gene238	294	annotation not available
1131269.AQVV01000066_gene239	AQVV01000066_gene239	253	annotation not available
1131269.AQVV01000067_gene1693	AQVV01000067_gene1693	232	annotation not available
1131269.AQVV01000067_gene1694	AQVV01000067_gene1694	45	annotation not available
1131269.AQVV01000067_gene1695	AQVV01000067_gene1695	40	annotation not available
1131269.AQVV01000067_gene1696	AQVV01000067_gene1696	372	annotation not available
1131269.AQVV01000067_gene1697	AQVV01000067_gene1697	126	annotation not available
1131269.AQVV01000067_gene1698	AQVV01000067_gene1698	62	annotation not available
1131269.AQVV01000067_gene1699	AQVV01000067_gene1699	77	annotation not available
1131269.AQVV01000067_gene1700	AQVV01000067_gene1700	64	annotation not available
1131269.AQVV01000067_gene1701	AQVV01000067_gene1701	85	annotation not available
1131269.AQVV01000068_gene1688	AQVV01000068_gene1688	143	annotation not available
1131269.AQVV01000068_gene1689	AQVV01000068_gene1689	378	annotation not available
1131269.AQVV01000068_gene1690	AQVV01000068_gene1690	250	annotation not available
1131269.AQVV01000068_gene1691	AQVV01000068_gene1691	301	annotation not available
1131269.AQVV01000068_gene1692	AQVV01000068_gene1692	278	annotation not available
1131269.AQVV01000069_gene1672	AQVV01000069_gene1672	74	annotation not available
1131269.AQVV01000069_gene1673	AQVV01000069_gene1673	204	annotation not available
1131269.AQVV01000069_gene1674	AQVV01000069_gene1674	363	annotation not available
1131269.AQVV01000069_gene1675	AQVV01000069_gene1675	495	annotation not available
1131269.AQVV01000069_gene1676	AQVV01000069_gene1676	168	annotation not available
1131269.AQVV01000070_gene1531	AQVV01000070_gene1531	183	annotation not available
1131269.AQVV01000070_gene1532	AQVV01000070_gene1532	378	annotation not available
1131269.AQVV01000070_gene1533	AQVV01000070_gene1533	374	annotation not available
1131269.AQVV01000070_gene1534	AQVV01000070_gene1534	314	annotation not available
1131269.AQVV01000071_gene1488	AQVV01000071_gene1488	332	annotation not available
1131269.AQVV01000071_gene1489	AQVV01000071_gene1489	407	annotation not available
1131269.AQVV01000071_gene1490	AQVV01000071_gene1490	373	annotation not available
1131269.AQVV01000071_gene1491	AQVV01000071_gene1491	122	annotation not available
1131269.AQVV01000072_gene1511	AQVV01000072_gene1511	105	annotation not available
1131269.AQVV01000072_gene1512	AQVV01000072_gene1512	298	annotation not available
1131269.AQVV01000072_gene1513	AQVV01000072_gene1513	359	annotation not available
1131269.AQVV01000072_gene1514	AQVV01000072_gene1514	393	annotation not available
1131269.AQVV01000072_gene1515	AQVV01000072_gene1515	140	annotation not available
1131269.AQVV01000073_gene1590	AQVV01000073_gene1590	56	annotation not available
1131269.AQVV01000073_gene1591	AQVV01000073_gene1591	230	annotation not available
1131269.AQVV01000073_gene1592	AQVV01000073_gene1592	219	annotation not available
1131269.AQVV01000073_gene1593	AQVV01000073_gene1593	309	annotation not available
1131269.AQVV01000073_gene1594	AQVV01000073_gene1594	185	annotation not available
1131269.AQVV01000073_gene1595	AQVV01000073_gene1595	299	annotation not available
1131269.AQVV01000074_gene2051	AQVV01000074_gene2051	78	annotation not available
1131269.AQVV01000074_gene2052	AQVV01000074_gene2052	447	annotation not available
1131269.AQVV01000074_gene2053	AQVV01000074_gene2053	210	annotation not available
1131269.AQVV01000074_gene2054	AQVV01000074_gene2054	117	annotation not available
1131269.AQVV01000074_gene2055	AQVV01000074_gene2055	274	annotation not available
1131269.AQVV01000075_gene862	AQVV01000075_gene862	218	annotation not available
1131269.AQVV01000075_gene863	AQVV01000075_gene863	357	annotation not available
1131269.AQVV01000075_gene864	AQVV01000075_gene864	339	annotation not available
1131269.AQVV01000075_gene865	AQVV01000075_gene865	160	annotation not available
1131269.AQVV01000075_gene866	AQVV01000075_gene866	48	annotation not available
1131269.AQVV01000076_gene853	AQVV01000076_gene853	240	annotation not available
1131269.AQVV01000076_gene854	AQVV01000076_gene854	586	annotation not available
1131269.AQVV01000076_gene855	AQVV01000076_gene855	64	annotation not available
1131269.AQVV01000076_gene856	AQVV01000076_gene856	44	annotation not available
1131269.AQVV01000077_gene250	AQVV01000077_gene250	438	annotation not available
1131269.AQVV01000077_gene251	AQVV01000077_gene251	122	annotation not available
1131269.AQVV01000077_gene252	AQVV01000077_gene252	452	annotation not available
1131269.AQVV01000077_gene253	AQVV01000077_gene253	56	annotation not available
1131269.AQVV01000078_gene256	AQVV01000078_gene256	156	annotation not available
1131269.AQVV01000078_gene257	AQVV01000078_gene257	182	annotation not available
1131269.AQVV01000078_gene258	AQVV01000078_gene258	279	annotation not available
1131269.AQVV01000078_gene259	AQVV01000078_gene259	67	annotation not available
1131269.AQVV01000078_gene260	AQVV01000078_gene260	250	annotation not available
1131269.AQVV01000078_gene261	AQVV01000078_gene261	43	annotation not available
1131269.AQVV01000079_gene262	AQVV01000079_gene262	533	annotation not available
1131269.AQVV01000079_gene263	AQVV01000079_gene263	131	annotation not available
1131269.AQVV01000079_gene264	AQVV01000079_gene264	392	annotation not available
1131269.AQVV01000080_gene655	AQVV01000080_gene655	71	annotation not available
1131269.AQVV01000080_gene656	AQVV01000080_gene656	572	annotation not available
1131269.AQVV01000080_gene657	AQVV01000080_gene657	173	annotation not available
1131269.AQVV01000081_gene16	AQVV01000081_gene16	298	annotation not available
1131269.AQVV01000081_gene17	AQVV01000081_gene17	305	annotation not available
