#string_protein_id	preferred_name	protein_size	annotation
118005.AWNK01000009_gene216	AWNK01000009_gene216	129	annotation not available
118005.AWNK01000009_gene217	AWNK01000009_gene217	320	annotation not available
118005.AWNK01000009_gene218	AWNK01000009_gene218	345	annotation not available
118005.AWNK01000009_gene219	AWNK01000009_gene219	178	annotation not available
118005.AWNK01000009_gene220	AWNK01000009_gene220	504	annotation not available
118005.AWNK01000009_gene221	AWNK01000009_gene221	2174	annotation not available
118005.AWNK01000009_gene222	AWNK01000009_gene222	527	annotation not available
118005.AWNK01000009_gene223	AWNK01000009_gene223	434	annotation not available
118005.AWNK01000009_gene224	AWNK01000009_gene224	345	annotation not available
118005.AWNK01000009_gene225	AWNK01000009_gene225	227	annotation not available
118005.AWNK01000009_gene226	AWNK01000009_gene226	234	annotation not available
118005.AWNK01000009_gene227	AWNK01000009_gene227	164	annotation not available
118005.AWNK01000009_gene228	AWNK01000009_gene228	438	annotation not available
118005.AWNK01000009_gene229	AWNK01000009_gene229	455	annotation not available
118005.AWNK01000009_gene230	AWNK01000009_gene230	556	annotation not available
118005.AWNK01000009_gene231	AWNK01000009_gene231	488	annotation not available
118005.AWNK01000009_gene232	AWNK01000009_gene232	722	annotation not available
118005.AWNK01000009_gene233	AWNK01000009_gene233	417	annotation not available
118005.AWNK01000009_gene234	AWNK01000009_gene234	198	annotation not available
118005.AWNK01000009_gene235	AWNK01000009_gene235	515	annotation not available
118005.AWNK01000009_gene236	AWNK01000009_gene236	353	annotation not available
118005.AWNK01000009_gene237	AWNK01000009_gene237	1090	annotation not available
118005.AWNK01000009_gene238	AWNK01000009_gene238	115	annotation not available
118005.AWNK01000009_gene239	AWNK01000009_gene239	256	annotation not available
118005.AWNK01000009_gene240	AWNK01000009_gene240	332	annotation not available
118005.AWNK01000009_gene241	AWNK01000009_gene241	253	annotation not available
118005.AWNK01000009_gene242	AWNK01000009_gene242	255	annotation not available
118005.AWNK01000009_gene243	AWNK01000009_gene243	340	annotation not available
118005.AWNK01000009_gene244	AWNK01000009_gene244	613	annotation not available
118005.AWNK01000009_gene245	AWNK01000009_gene245	2134	annotation not available
118005.AWNK01000009_gene246	AWNK01000009_gene246	159	annotation not available
118005.AWNK01000009_gene247	AWNK01000009_gene247	2636	annotation not available
118005.AWNK01000009_gene248	AWNK01000009_gene248	578	annotation not available
118005.AWNK01000009_gene249	AWNK01000009_gene249	440	annotation not available
118005.AWNK01000009_gene250	AWNK01000009_gene250	167	annotation not available
118005.AWNK01000009_gene251	AWNK01000009_gene251	365	annotation not available
118005.AWNK01000009_gene252	AWNK01000009_gene252	941	annotation not available
118005.AWNK01000009_gene253	AWNK01000009_gene253	392	annotation not available
118005.AWNK01000009_gene254	AWNK01000009_gene254	241	annotation not available
118005.AWNK01000009_gene255	AWNK01000009_gene255	243	annotation not available
118005.AWNK01000009_gene256	AWNK01000009_gene256	234	annotation not available
118005.AWNK01000009_gene257	AWNK01000009_gene257	261	annotation not available
118005.AWNK01000009_gene258	AWNK01000009_gene258	233	annotation not available
118005.AWNK01000010_gene259	AWNK01000010_gene259	70	annotation not available
118005.AWNK01000010_gene260	AWNK01000010_gene260	311	annotation not available
118005.AWNK01000010_gene261	AWNK01000010_gene261	155	annotation not available
118005.AWNK01000010_gene262	AWNK01000010_gene262	650	annotation not available
118005.AWNK01000010_gene263	AWNK01000010_gene263	669	annotation not available
118005.AWNK01000010_gene264	AWNK01000010_gene264	457	annotation not available
118005.AWNK01000010_gene265	AWNK01000010_gene265	219	annotation not available
118005.AWNK01000010_gene266	AWNK01000010_gene266	244	annotation not available
118005.AWNK01000010_gene267	AWNK01000010_gene267	268	annotation not available
118005.AWNK01000010_gene268	AWNK01000010_gene268	320	annotation not available
118005.AWNK01000010_gene269	AWNK01000010_gene269	445	annotation not available
118005.AWNK01000010_gene270	AWNK01000010_gene270	457	annotation not available
118005.AWNK01000010_gene271	AWNK01000010_gene271	308	annotation not available
118005.AWNK01000010_gene272	AWNK01000010_gene272	188	annotation not available
118005.AWNK01000010_gene273	AWNK01000010_gene273	49	annotation not available
118005.AWNK01000010_gene274	AWNK01000010_gene274	356	annotation not available
118005.AWNK01000010_gene275	AWNK01000010_gene275	124	annotation not available
118005.AWNK01000010_gene276	AWNK01000010_gene276	258	annotation not available
118005.AWNK01000010_gene277	AWNK01000010_gene277	149	annotation not available
118005.AWNK01000010_gene278	AWNK01000010_gene278	258	annotation not available
118005.AWNK01000010_gene279	AWNK01000010_gene279	487	annotation not available
118005.AWNK01000010_gene280	AWNK01000010_gene280	307	annotation not available
118005.AWNK01000010_gene281	AWNK01000010_gene281	241	annotation not available
118005.AWNK01000010_gene282	AWNK01000010_gene282	143	annotation not available
118005.AWNK01000010_gene283	AWNK01000010_gene283	368	annotation not available
118005.AWNK01000010_gene284	AWNK01000010_gene284	383	annotation not available
118005.AWNK01000010_gene285	AWNK01000010_gene285	335	annotation not available
118005.AWNK01000010_gene286	AWNK01000010_gene286	557	annotation not available
118005.AWNK01000010_gene287	AWNK01000010_gene287	107	annotation not available
118005.AWNK01000010_gene288	AWNK01000010_gene288	155	annotation not available
118005.AWNK01000010_gene289	AWNK01000010_gene289	141	annotation not available
118005.AWNK01000010_gene290	AWNK01000010_gene290	494	annotation not available
118005.AWNK01000010_gene291	AWNK01000010_gene291	63	annotation not available
118005.AWNK01000010_gene292	AWNK01000010_gene292	406	annotation not available
118005.AWNK01000010_gene293	AWNK01000010_gene293	63	annotation not available
118005.AWNK01000010_gene294	AWNK01000010_gene294	187	annotation not available
118005.AWNK01000010_gene295	AWNK01000010_gene295	760	annotation not available
118005.AWNK01000010_gene296	AWNK01000010_gene296	149	annotation not available
118005.AWNK01000010_gene297	AWNK01000010_gene297	612	annotation not available
118005.AWNK01000010_gene298	AWNK01000010_gene298	288	annotation not available
118005.AWNK01000010_gene299	AWNK01000010_gene299	125	annotation not available
118005.AWNK01000010_gene300	AWNK01000010_gene300	410	annotation not available
118005.AWNK01000010_gene301	AWNK01000010_gene301	498	annotation not available
118005.AWNK01000010_gene302	AWNK01000010_gene302	1041	annotation not available
118005.AWNK01000010_gene303	AWNK01000010_gene303	128	annotation not available
118005.AWNK01000010_gene304	AWNK01000010_gene304	183	annotation not available
118005.AWNK01000010_gene305	AWNK01000010_gene305	171	annotation not available
118005.AWNK01000010_gene306	AWNK01000010_gene306	389	annotation not available
118005.AWNK01000010_gene307	AWNK01000010_gene307	332	annotation not available
118005.AWNK01000010_gene308	AWNK01000010_gene308	426	annotation not available
118005.AWNK01000010_gene309	AWNK01000010_gene309	133	annotation not available
118005.AWNK01000010_gene310	AWNK01000010_gene310	521	annotation not available
118005.AWNK01000010_gene311	AWNK01000010_gene311	241	annotation not available
118005.AWNK01000010_gene312	AWNK01000010_gene312	214	annotation not available
118005.AWNK01000010_gene313	AWNK01000010_gene313	264	annotation not available
118005.AWNK01000010_gene314	AWNK01000010_gene314	221	annotation not available
118005.AWNK01000010_gene315	AWNK01000010_gene315	256	annotation not available
118005.AWNK01000010_gene316	AWNK01000010_gene316	334	annotation not available
118005.AWNK01000010_gene317	AWNK01000010_gene317	131	annotation not available
118005.AWNK01000010_gene318	AWNK01000010_gene318	312	annotation not available
118005.AWNK01000010_gene319	AWNK01000010_gene319	442	annotation not available
118005.AWNK01000010_gene320	AWNK01000010_gene320	167	annotation not available
118005.AWNK01000010_gene321	AWNK01000010_gene321	206	annotation not available
118005.AWNK01000010_gene322	AWNK01000010_gene322	70	annotation not available
118005.AWNK01000010_gene323	AWNK01000010_gene323	185	annotation not available
118005.AWNK01000010_gene324	AWNK01000010_gene324	324	annotation not available
118005.AWNK01000010_gene325	AWNK01000010_gene325	113	annotation not available
118005.AWNK01000010_gene326	AWNK01000010_gene326	532	annotation not available
118005.AWNK01000010_gene327	AWNK01000010_gene327	135	annotation not available
118005.AWNK01000010_gene328	AWNK01000010_gene328	754	annotation not available
118005.AWNK01000010_gene329	AWNK01000010_gene329	81	annotation not available
118005.AWNK01000010_gene330	AWNK01000010_gene330	544	annotation not available
118005.AWNK01000010_gene331	AWNK01000010_gene331	182	annotation not available
118005.AWNK01000010_gene332	AWNK01000010_gene332	403	annotation not available
118005.AWNK01000010_gene333	AWNK01000010_gene333	678	annotation not available
118005.AWNK01000010_gene334	AWNK01000010_gene334	127	annotation not available
118005.AWNK01000010_gene335	AWNK01000010_gene335	655	annotation not available
118005.AWNK01000010_gene336	AWNK01000010_gene336	318	annotation not available
118005.AWNK01000010_gene337	AWNK01000010_gene337	146	annotation not available
118005.AWNK01000010_gene338	AWNK01000010_gene338	224	annotation not available
118005.AWNK01000010_gene339	AWNK01000010_gene339	399	annotation not available
118005.AWNK01000010_gene340	AWNK01000010_gene340	141	annotation not available
118005.AWNK01000010_gene341	AWNK01000010_gene341	352	annotation not available
118005.AWNK01000010_gene342	AWNK01000010_gene342	148	annotation not available
118005.AWNK01000010_gene343	AWNK01000010_gene343	450	annotation not available
118005.AWNK01000010_gene344	AWNK01000010_gene344	208	annotation not available
118005.AWNK01000010_gene345	AWNK01000010_gene345	265	annotation not available
118005.AWNK01000010_gene346	AWNK01000010_gene346	460	annotation not available
118005.AWNK01000010_gene347	AWNK01000010_gene347	615	annotation not available
118005.AWNK01000010_gene348	AWNK01000010_gene348	80	annotation not available
118005.AWNK01000010_gene349	AWNK01000010_gene349	681	annotation not available
118005.AWNK01000010_gene350	AWNK01000010_gene350	139	annotation not available
118005.AWNK01000010_gene351	AWNK01000010_gene351	209	annotation not available
118005.AWNK01000010_gene352	AWNK01000010_gene352	67	annotation not available
118005.AWNK01000010_gene353	AWNK01000010_gene353	325	annotation not available
118005.AWNK01000010_gene354	AWNK01000010_gene354	115	annotation not available
118005.AWNK01000010_gene355	AWNK01000010_gene355	198	annotation not available
118005.AWNK01000010_gene356	AWNK01000010_gene356	153	annotation not available
118005.AWNK01000010_gene357	AWNK01000010_gene357	160	annotation not available
118005.AWNK01000010_gene358	AWNK01000010_gene358	400	annotation not available
118005.AWNK01000010_gene359	AWNK01000010_gene359	367	annotation not available
118005.AWNK01000010_gene360	AWNK01000010_gene360	92	annotation not available
118005.AWNK01000010_gene361	AWNK01000010_gene361	515	annotation not available
118005.AWNK01000010_gene362	AWNK01000010_gene362	302	annotation not available
118005.AWNK01000010_gene363	AWNK01000010_gene363	268	annotation not available
118005.AWNK01000010_gene364	AWNK01000010_gene364	155	annotation not available
118005.AWNK01000010_gene365	AWNK01000010_gene365	146	annotation not available
118005.AWNK01000010_gene366	AWNK01000010_gene366	412	annotation not available
118005.AWNK01000010_gene367	AWNK01000010_gene367	294	annotation not available
118005.AWNK01000010_gene368	AWNK01000010_gene368	294	annotation not available
118005.AWNK01000010_gene369	AWNK01000010_gene369	104	annotation not available
118005.AWNK01000010_gene370	AWNK01000010_gene370	539	annotation not available
118005.AWNK01000010_gene371	AWNK01000010_gene371	322	annotation not available
118005.AWNK01000010_gene372	AWNK01000010_gene372	106	annotation not available
118005.AWNK01000010_gene373	AWNK01000010_gene373	363	annotation not available
118005.AWNK01000010_gene374	AWNK01000010_gene374	106	annotation not available
118005.AWNK01000010_gene375	AWNK01000010_gene375	320	annotation not available
118005.AWNK01000010_gene376	AWNK01000010_gene376	459	annotation not available
118005.AWNK01000010_gene377	AWNK01000010_gene377	443	annotation not available
118005.AWNK01000010_gene378	AWNK01000010_gene378	152	annotation not available
118005.AWNK01000010_gene379	AWNK01000010_gene379	454	annotation not available
118005.AWNK01000010_gene380	AWNK01000010_gene380	280	annotation not available
118005.AWNK01000010_gene381	AWNK01000010_gene381	413	annotation not available
118005.AWNK01000010_gene382	AWNK01000010_gene382	411	annotation not available
118005.AWNK01000010_gene383	AWNK01000010_gene383	150	annotation not available
118005.AWNK01000010_gene384	AWNK01000010_gene384	391	annotation not available
118005.AWNK01000010_gene385	AWNK01000010_gene385	174	annotation not available
118005.AWNK01000010_gene386	AWNK01000010_gene386	60	annotation not available
118005.AWNK01000010_gene387	AWNK01000010_gene387	211	annotation not available
118005.AWNK01000010_gene388	AWNK01000010_gene388	129	annotation not available
118005.AWNK01000010_gene389	AWNK01000010_gene389	232	annotation not available
118005.AWNK01000010_gene390	AWNK01000010_gene390	201	annotation not available
118005.AWNK01000010_gene391	AWNK01000010_gene391	316	annotation not available
118005.AWNK01000010_gene392	AWNK01000010_gene392	226	annotation not available
118005.AWNK01000010_gene393	AWNK01000010_gene393	232	annotation not available
118005.AWNK01000010_gene394	AWNK01000010_gene394	275	annotation not available
118005.AWNK01000010_gene395	AWNK01000010_gene395	341	annotation not available
118005.AWNK01000010_gene396	AWNK01000010_gene396	186	annotation not available
118005.AWNK01000010_gene397	AWNK01000010_gene397	350	annotation not available
118005.AWNK01000010_gene398	AWNK01000010_gene398	96	annotation not available
118005.AWNK01000010_gene399	AWNK01000010_gene399	257	annotation not available
118005.AWNK01000010_gene400	AWNK01000010_gene400	95	annotation not available
118005.AWNK01000010_gene401	AWNK01000010_gene401	267	annotation not available
118005.AWNK01000010_gene402	AWNK01000010_gene402	223	annotation not available
118005.AWNK01000010_gene403	AWNK01000010_gene403	262	annotation not available
118005.AWNK01000010_gene404	AWNK01000010_gene404	208	annotation not available
118005.AWNK01000010_gene405	AWNK01000010_gene405	172	annotation not available
118005.AWNK01000010_gene406	AWNK01000010_gene406	734	annotation not available
118005.AWNK01000010_gene407	AWNK01000010_gene407	72	annotation not available
118005.AWNK01000010_gene408	AWNK01000010_gene408	549	annotation not available
118005.AWNK01000010_gene409	AWNK01000010_gene409	321	annotation not available
118005.AWNK01000010_gene410	AWNK01000010_gene410	378	annotation not available
118005.AWNK01000010_gene411	AWNK01000010_gene411	132	annotation not available
118005.AWNK01000010_gene412	AWNK01000010_gene412	220	annotation not available
118005.AWNK01000010_gene413	AWNK01000010_gene413	190	annotation not available
118005.AWNK01000010_gene414	AWNK01000010_gene414	34	annotation not available
118005.AWNK01000010_gene415	AWNK01000010_gene415	202	annotation not available
118005.AWNK01000011_gene100	AWNK01000011_gene100	152	annotation not available
118005.AWNK01000011_gene101	AWNK01000011_gene101	81	annotation not available
118005.AWNK01000011_gene102	AWNK01000011_gene102	99	annotation not available
118005.AWNK01000011_gene103	AWNK01000011_gene103	186	annotation not available
118005.AWNK01000011_gene104	AWNK01000011_gene104	727	annotation not available
118005.AWNK01000011_gene105	AWNK01000011_gene105	210	annotation not available
118005.AWNK01000011_gene106	AWNK01000011_gene106	249	annotation not available
118005.AWNK01000011_gene107	AWNK01000011_gene107	114	annotation not available
118005.AWNK01000011_gene108	AWNK01000011_gene108	52	annotation not available
118005.AWNK01000011_gene109	AWNK01000011_gene109	106	annotation not available
118005.AWNK01000011_gene110	AWNK01000011_gene110	199	annotation not available
118005.AWNK01000011_gene111	AWNK01000011_gene111	99	annotation not available
118005.AWNK01000011_gene112	AWNK01000011_gene112	56	annotation not available
118005.AWNK01000011_gene113	AWNK01000011_gene113	116	annotation not available
118005.AWNK01000011_gene114	AWNK01000011_gene114	697	annotation not available
118005.AWNK01000011_gene115	AWNK01000011_gene115	86	annotation not available
118005.AWNK01000011_gene116	AWNK01000011_gene116	313	annotation not available
118005.AWNK01000011_gene117	AWNK01000011_gene117	405	annotation not available
118005.AWNK01000011_gene118	AWNK01000011_gene118	397	annotation not available
118005.AWNK01000011_gene119	AWNK01000011_gene119	212	annotation not available
118005.AWNK01000011_gene120	AWNK01000011_gene120	128	annotation not available
118005.AWNK01000011_gene121	AWNK01000011_gene121	185	annotation not available
118005.AWNK01000011_gene122	AWNK01000011_gene122	455	annotation not available
118005.AWNK01000011_gene123	AWNK01000011_gene123	290	annotation not available
118005.AWNK01000011_gene124	AWNK01000011_gene124	107	annotation not available
118005.AWNK01000011_gene125	AWNK01000011_gene125	373	annotation not available
118005.AWNK01000011_gene126	AWNK01000011_gene126	365	annotation not available
118005.AWNK01000011_gene127	AWNK01000011_gene127	375	annotation not available
118005.AWNK01000011_gene128	AWNK01000011_gene128	433	annotation not available
118005.AWNK01000011_gene129	AWNK01000011_gene129	599	annotation not available
118005.AWNK01000011_gene130	AWNK01000011_gene130	306	annotation not available
118005.AWNK01000011_gene131	AWNK01000011_gene131	81	annotation not available
118005.AWNK01000011_gene132	AWNK01000011_gene132	258	annotation not available
118005.AWNK01000011_gene133	AWNK01000011_gene133	312	annotation not available
118005.AWNK01000011_gene134	AWNK01000011_gene134	1021	annotation not available
118005.AWNK01000011_gene135	AWNK01000011_gene135	334	annotation not available
118005.AWNK01000011_gene136	AWNK01000011_gene136	259	annotation not available
118005.AWNK01000011_gene137	AWNK01000011_gene137	524	annotation not available
118005.AWNK01000011_gene138	AWNK01000011_gene138	2798	annotation not available
118005.AWNK01000011_gene139	AWNK01000011_gene139	96	annotation not available
118005.AWNK01000011_gene140	AWNK01000011_gene140	137	annotation not available
118005.AWNK01000011_gene141	AWNK01000011_gene141	351	annotation not available
118005.AWNK01000011_gene142	AWNK01000011_gene142	425	annotation not available
118005.AWNK01000011_gene143	AWNK01000011_gene143	228	annotation not available
118005.AWNK01000011_gene144	AWNK01000011_gene144	294	annotation not available
118005.AWNK01000011_gene145	AWNK01000011_gene145	594	annotation not available
118005.AWNK01000011_gene146	AWNK01000011_gene146	875	annotation not available
118005.AWNK01000011_gene147	AWNK01000011_gene147	91	annotation not available
118005.AWNK01000011_gene148	AWNK01000011_gene148	326	annotation not available
118005.AWNK01000011_gene149	AWNK01000011_gene149	258	annotation not available
118005.AWNK01000011_gene150	AWNK01000011_gene150	254	annotation not available
118005.AWNK01000011_gene151	AWNK01000011_gene151	228	annotation not available
118005.AWNK01000011_gene152	AWNK01000011_gene152	224	annotation not available
118005.AWNK01000011_gene153	AWNK01000011_gene153	570	annotation not available
118005.AWNK01000011_gene154	AWNK01000011_gene154	632	annotation not available
118005.AWNK01000011_gene155	AWNK01000011_gene155	197	annotation not available
118005.AWNK01000011_gene156	AWNK01000011_gene156	374	annotation not available
118005.AWNK01000011_gene157	AWNK01000011_gene157	345	annotation not available
118005.AWNK01000011_gene158	AWNK01000011_gene158	332	annotation not available
118005.AWNK01000011_gene159	AWNK01000011_gene159	418	annotation not available
118005.AWNK01000011_gene160	AWNK01000011_gene160	193	annotation not available
118005.AWNK01000011_gene161	AWNK01000011_gene161	324	annotation not available
118005.AWNK01000011_gene162	AWNK01000011_gene162	285	annotation not available
118005.AWNK01000011_gene163	AWNK01000011_gene163	138	annotation not available
118005.AWNK01000011_gene164	AWNK01000011_gene164	149	annotation not available
118005.AWNK01000011_gene165	AWNK01000011_gene165	227	annotation not available
118005.AWNK01000011_gene166	AWNK01000011_gene166	243	annotation not available
118005.AWNK01000011_gene167	AWNK01000011_gene167	94	annotation not available
118005.AWNK01000011_gene168	AWNK01000011_gene168	591	annotation not available
118005.AWNK01000011_gene169	AWNK01000011_gene169	386	annotation not available
118005.AWNK01000011_gene170	AWNK01000011_gene170	308	annotation not available
118005.AWNK01000011_gene171	AWNK01000011_gene171	409	annotation not available
118005.AWNK01000011_gene172	AWNK01000011_gene172	182	annotation not available
118005.AWNK01000011_gene173	AWNK01000011_gene173	677	annotation not available
118005.AWNK01000011_gene174	AWNK01000011_gene174	356	annotation not available
118005.AWNK01000011_gene175	AWNK01000011_gene175	298	annotation not available
118005.AWNK01000011_gene176	AWNK01000011_gene176	240	annotation not available
118005.AWNK01000011_gene177	AWNK01000011_gene177	126	annotation not available
118005.AWNK01000011_gene178	AWNK01000011_gene178	173	annotation not available
118005.AWNK01000011_gene179	AWNK01000011_gene179	234	annotation not available
118005.AWNK01000011_gene180	AWNK01000011_gene180	224	annotation not available
118005.AWNK01000011_gene181	AWNK01000011_gene181	157	annotation not available
118005.AWNK01000011_gene182	AWNK01000011_gene182	473	annotation not available
118005.AWNK01000011_gene183	AWNK01000011_gene183	263	annotation not available
118005.AWNK01000011_gene65	AWNK01000011_gene65	200	annotation not available
118005.AWNK01000011_gene66	AWNK01000011_gene66	339	annotation not available
118005.AWNK01000011_gene67	AWNK01000011_gene67	45	annotation not available
118005.AWNK01000011_gene68	AWNK01000011_gene68	266	annotation not available
118005.AWNK01000011_gene69	AWNK01000011_gene69	240	annotation not available
118005.AWNK01000011_gene70	AWNK01000011_gene70	356	annotation not available
118005.AWNK01000011_gene71	AWNK01000011_gene71	371	annotation not available
118005.AWNK01000011_gene72	AWNK01000011_gene72	259	annotation not available
118005.AWNK01000011_gene73	AWNK01000011_gene73	256	annotation not available
118005.AWNK01000011_gene74	AWNK01000011_gene74	138	annotation not available
118005.AWNK01000011_gene75	AWNK01000011_gene75	227	annotation not available
118005.AWNK01000011_gene76	AWNK01000011_gene76	291	annotation not available
118005.AWNK01000011_gene77	AWNK01000011_gene77	80	annotation not available
118005.AWNK01000011_gene78	AWNK01000011_gene78	89	annotation not available
118005.AWNK01000011_gene79	AWNK01000011_gene79	148	annotation not available
118005.AWNK01000011_gene80	AWNK01000011_gene80	715	annotation not available
118005.AWNK01000011_gene81	AWNK01000011_gene81	156	annotation not available
118005.AWNK01000011_gene82	AWNK01000011_gene82	92	annotation not available
118005.AWNK01000011_gene83	AWNK01000011_gene83	454	annotation not available
118005.AWNK01000011_gene84	AWNK01000011_gene84	642	annotation not available
118005.AWNK01000011_gene85	AWNK01000011_gene85	425	annotation not available
118005.AWNK01000011_gene86	AWNK01000011_gene86	273	annotation not available
118005.AWNK01000011_gene87	AWNK01000011_gene87	282	annotation not available
118005.AWNK01000011_gene88	AWNK01000011_gene88	214	annotation not available
118005.AWNK01000011_gene89	AWNK01000011_gene89	161	annotation not available
118005.AWNK01000011_gene90	AWNK01000011_gene90	692	annotation not available
118005.AWNK01000011_gene91	AWNK01000011_gene91	108	annotation not available
118005.AWNK01000011_gene92	AWNK01000011_gene92	838	annotation not available
118005.AWNK01000011_gene93	AWNK01000011_gene93	97	annotation not available
118005.AWNK01000011_gene94	AWNK01000011_gene94	275	annotation not available
118005.AWNK01000011_gene95	AWNK01000011_gene95	101	annotation not available
118005.AWNK01000011_gene96	AWNK01000011_gene96	300	annotation not available
118005.AWNK01000011_gene97	AWNK01000011_gene97	580	annotation not available
118005.AWNK01000011_gene98	AWNK01000011_gene98	63	annotation not available
118005.AWNK01000011_gene99	AWNK01000011_gene99	86	annotation not available
118005.AWNK01000012_gene1	AWNK01000012_gene1	363	annotation not available
118005.AWNK01000012_gene10	AWNK01000012_gene10	256	annotation not available
118005.AWNK01000012_gene11	AWNK01000012_gene11	262	annotation not available
118005.AWNK01000012_gene12	AWNK01000012_gene12	233	annotation not available
118005.AWNK01000012_gene13	AWNK01000012_gene13	155	annotation not available
118005.AWNK01000012_gene14	AWNK01000012_gene14	203	annotation not available
118005.AWNK01000012_gene15	AWNK01000012_gene15	64	annotation not available
118005.AWNK01000012_gene16	AWNK01000012_gene16	256	annotation not available
118005.AWNK01000012_gene17	AWNK01000012_gene17	190	annotation not available
118005.AWNK01000012_gene18	AWNK01000012_gene18	73	annotation not available
118005.AWNK01000012_gene19	AWNK01000012_gene19	340	annotation not available
118005.AWNK01000012_gene2	AWNK01000012_gene2	207	annotation not available
118005.AWNK01000012_gene20	AWNK01000012_gene20	144	annotation not available
118005.AWNK01000012_gene21	AWNK01000012_gene21	467	annotation not available
118005.AWNK01000012_gene22	AWNK01000012_gene22	306	annotation not available
118005.AWNK01000012_gene23	AWNK01000012_gene23	67	annotation not available
118005.AWNK01000012_gene24	AWNK01000012_gene24	48	annotation not available
118005.AWNK01000012_gene25	AWNK01000012_gene25	404	annotation not available
118005.AWNK01000012_gene26	AWNK01000012_gene26	151	annotation not available
118005.AWNK01000012_gene27	AWNK01000012_gene27	50	annotation not available
118005.AWNK01000012_gene28	AWNK01000012_gene28	218	annotation not available
118005.AWNK01000012_gene29	AWNK01000012_gene29	329	annotation not available
118005.AWNK01000012_gene3	AWNK01000012_gene3	30	annotation not available
118005.AWNK01000012_gene30	AWNK01000012_gene30	216	annotation not available
118005.AWNK01000012_gene31	AWNK01000012_gene31	204	annotation not available
118005.AWNK01000012_gene32	AWNK01000012_gene32	167	annotation not available
118005.AWNK01000012_gene33	AWNK01000012_gene33	369	annotation not available
118005.AWNK01000012_gene34	AWNK01000012_gene34	240	annotation not available
118005.AWNK01000012_gene35	AWNK01000012_gene35	420	annotation not available
118005.AWNK01000012_gene36	AWNK01000012_gene36	658	annotation not available
118005.AWNK01000012_gene37	AWNK01000012_gene37	349	annotation not available
118005.AWNK01000012_gene38	AWNK01000012_gene38	253	annotation not available
118005.AWNK01000012_gene39	AWNK01000012_gene39	163	annotation not available
118005.AWNK01000012_gene4	AWNK01000012_gene4	81	annotation not available
118005.AWNK01000012_gene40	AWNK01000012_gene40	499	annotation not available
118005.AWNK01000012_gene41	AWNK01000012_gene41	972	annotation not available
118005.AWNK01000012_gene42	AWNK01000012_gene42	370	annotation not available
118005.AWNK01000012_gene43	AWNK01000012_gene43	155	annotation not available
118005.AWNK01000012_gene44	AWNK01000012_gene44	361	annotation not available
118005.AWNK01000012_gene45	AWNK01000012_gene45	380	annotation not available
118005.AWNK01000012_gene46	AWNK01000012_gene46	254	annotation not available
118005.AWNK01000012_gene47	AWNK01000012_gene47	185	annotation not available
118005.AWNK01000012_gene48	AWNK01000012_gene48	236	annotation not available
118005.AWNK01000012_gene49	AWNK01000012_gene49	292	annotation not available
118005.AWNK01000012_gene5	AWNK01000012_gene5	222	annotation not available
118005.AWNK01000012_gene50	AWNK01000012_gene50	254	annotation not available
118005.AWNK01000012_gene51	AWNK01000012_gene51	94	annotation not available
118005.AWNK01000012_gene52	AWNK01000012_gene52	215	annotation not available
118005.AWNK01000012_gene53	AWNK01000012_gene53	310	annotation not available
118005.AWNK01000012_gene54	AWNK01000012_gene54	180	annotation not available
118005.AWNK01000012_gene55	AWNK01000012_gene55	261	annotation not available
118005.AWNK01000012_gene56	AWNK01000012_gene56	450	annotation not available
118005.AWNK01000012_gene57	AWNK01000012_gene57	614	annotation not available
118005.AWNK01000012_gene58	AWNK01000012_gene58	729	annotation not available
118005.AWNK01000012_gene59	AWNK01000012_gene59	172	annotation not available
118005.AWNK01000012_gene6	AWNK01000012_gene6	743	annotation not available
118005.AWNK01000012_gene60	AWNK01000012_gene60	584	annotation not available
118005.AWNK01000012_gene61	AWNK01000012_gene61	205	annotation not available
118005.AWNK01000012_gene62	AWNK01000012_gene62	439	annotation not available
118005.AWNK01000012_gene7	AWNK01000012_gene7	107	annotation not available
118005.AWNK01000012_gene8	AWNK01000012_gene8	778	annotation not available
118005.AWNK01000012_gene9	AWNK01000012_gene9	326	annotation not available
118005.AWNK01000013_gene889	AWNK01000013_gene889	209	annotation not available
118005.AWNK01000013_gene890	AWNK01000013_gene890	455	annotation not available
118005.AWNK01000013_gene891	AWNK01000013_gene891	80	annotation not available
118005.AWNK01000013_gene892	AWNK01000013_gene892	115	annotation not available
118005.AWNK01000013_gene893	AWNK01000013_gene893	884	annotation not available
118005.AWNK01000013_gene894	AWNK01000013_gene894	297	annotation not available
118005.AWNK01000013_gene895	AWNK01000013_gene895	835	annotation not available
118005.AWNK01000013_gene896	AWNK01000013_gene896	1066	annotation not available
118005.AWNK01000013_gene897	AWNK01000013_gene897	359	annotation not available
118005.AWNK01000013_gene898	AWNK01000013_gene898	388	annotation not available
118005.AWNK01000013_gene899	AWNK01000013_gene899	865	annotation not available
118005.AWNK01000013_gene900	AWNK01000013_gene900	231	annotation not available
118005.AWNK01000013_gene901	AWNK01000013_gene901	216	annotation not available
118005.AWNK01000013_gene902	AWNK01000013_gene902	411	annotation not available
118005.AWNK01000013_gene903	AWNK01000013_gene903	1004	annotation not available
118005.AWNK01000013_gene904	AWNK01000013_gene904	123	annotation not available
118005.AWNK01000013_gene905	AWNK01000013_gene905	498	annotation not available
118005.AWNK01000013_gene906	AWNK01000013_gene906	478	annotation not available
