#string_protein_id	preferred_name	protein_size	annotation
1121377.KB906410_gene582	KB906410_gene582	57	annotation not available
1121377.KB906410_gene583	KB906410_gene583	379	annotation not available
1121377.KB906410_gene584	KB906410_gene584	483	annotation not available
1121377.KB906410_gene585	KB906410_gene585	143	annotation not available
1121377.KB906410_gene586	KB906410_gene586	322	annotation not available
1121377.KB906410_gene587	KB906410_gene587	515	annotation not available
1121377.KB906410_gene588	KB906410_gene588	515	annotation not available
1121377.KB906410_gene589	KB906410_gene589	97	annotation not available
1121377.KB906410_gene590	KB906410_gene590	81	annotation not available
1121377.KB906410_gene591	KB906410_gene591	106	annotation not available
1121377.KB906410_gene592	KB906410_gene592	246	annotation not available
1121377.KB906410_gene593	KB906410_gene593	271	annotation not available
1121377.KB906410_gene594	KB906410_gene594	350	annotation not available
1121377.KB906410_gene595	KB906410_gene595	469	annotation not available
1121377.KB906410_gene596	KB906410_gene596	302	annotation not available
1121377.KB906410_gene597	KB906410_gene597	362	annotation not available
1121377.KB906410_gene598	KB906410_gene598	415	annotation not available
1121377.KB906410_gene599	KB906410_gene599	99	annotation not available
1121377.KB906410_gene600	KB906410_gene600	179	annotation not available
1121377.KB906410_gene601	KB906410_gene601	252	annotation not available
1121377.KB906410_gene602	KB906410_gene602	304	annotation not available
1121377.KB906410_gene603	KB906410_gene603	407	annotation not available
1121377.KB906410_gene604	KB906410_gene604	402	annotation not available
1121377.KB906410_gene605	KB906410_gene605	304	annotation not available
1121377.KB906410_gene606	KB906410_gene606	255	annotation not available
1121377.KB906410_gene607	KB906410_gene607	213	annotation not available
1121377.KB906410_gene608	KB906410_gene608	260	annotation not available
1121377.KB906410_gene609	KB906410_gene609	497	annotation not available
1121377.KB906410_gene610	KB906410_gene610	236	annotation not available
1121377.KB906410_gene611	KB906410_gene611	32	annotation not available
1121377.KB906410_gene612	KB906410_gene612	177	annotation not available
1121377.KB906410_gene613	KB906410_gene613	434	annotation not available
1121377.KB906410_gene614	KB906410_gene614	234	annotation not available
1121377.KB906410_gene615	KB906410_gene615	926	annotation not available
1121377.KB906410_gene616	KB906410_gene616	280	annotation not available
1121377.KB906410_gene617	KB906410_gene617	853	annotation not available
1121377.KB906410_gene618	KB906410_gene618	212	annotation not available
1121377.KB906410_gene619	KB906410_gene619	287	annotation not available
1121377.KB906410_gene620	KB906410_gene620	179	annotation not available
1121377.KB906410_gene621	KB906410_gene621	262	annotation not available
1121377.KB906410_gene622	KB906410_gene622	122	annotation not available
1121377.KB906410_gene623	KB906410_gene623	258	annotation not available
1121377.KB906410_gene624	KB906410_gene624	321	annotation not available
1121377.KB906410_gene625	KB906410_gene625	155	annotation not available
1121377.KB906410_gene626	KB906410_gene626	285	annotation not available
1121377.KB906410_gene627	KB906410_gene627	726	annotation not available
1121377.KB906410_gene628	KB906410_gene628	159	annotation not available
1121377.KB906410_gene629	KB906410_gene629	419	annotation not available
1121377.KB906410_gene630	KB906410_gene630	216	annotation not available
1121377.KB906410_gene631	KB906410_gene631	312	annotation not available
1121377.KB906410_gene632	KB906410_gene632	250	annotation not available
1121377.KB906410_gene633	KB906410_gene633	610	annotation not available
1121377.KB906410_gene634	KB906410_gene634	376	annotation not available
1121377.KB906410_gene635	KB906410_gene635	171	annotation not available
1121377.KB906410_gene636	KB906410_gene636	303	annotation not available
1121377.KB906410_gene637	KB906410_gene637	178	annotation not available
1121377.KB906410_gene638	KB906410_gene638	279	annotation not available
1121377.KB906410_gene639	KB906410_gene639	425	annotation not available
1121377.KB906410_gene640	KB906410_gene640	473	annotation not available
1121377.KB906410_gene641	KB906410_gene641	312	annotation not available
1121377.KB906410_gene642	KB906410_gene642	257	annotation not available
1121377.KB906410_gene643	KB906410_gene643	152	annotation not available
1121377.KB906410_gene644	KB906410_gene644	216	annotation not available
1121377.KB906410_gene645	KB906410_gene645	196	annotation not available
1121377.KB906410_gene646	KB906410_gene646	161	annotation not available
1121377.KB906410_gene647	KB906410_gene647	617	annotation not available
1121377.KB906410_gene648	KB906410_gene648	362	annotation not available
1121377.KB906410_gene649	KB906410_gene649	225	annotation not available
1121377.KB906410_gene650	KB906410_gene650	778	annotation not available
1121377.KB906410_gene651	KB906410_gene651	164	annotation not available
1121377.KB906410_gene652	KB906410_gene652	154	annotation not available
1121377.KB906410_gene653	KB906410_gene653	511	annotation not available
1121377.KB906410_gene654	KB906410_gene654	166	annotation not available
1121377.KB906410_gene655	KB906410_gene655	86	annotation not available
1121377.KB906410_gene656	KB906410_gene656	129	annotation not available
1121377.KB906410_gene657	KB906410_gene657	252	annotation not available
1121377.KB906410_gene658	KB906410_gene658	102	annotation not available
1121377.KB906410_gene659	KB906410_gene659	598	annotation not available
1121377.KB906410_gene660	KB906410_gene660	577	annotation not available
1121377.KB906410_gene661	KB906410_gene661	317	annotation not available
1121377.KB906410_gene662	KB906410_gene662	274	annotation not available
1121377.KB906410_gene663	KB906410_gene663	140	annotation not available
1121377.KB906410_gene664	KB906410_gene664	192	annotation not available
1121377.KB906410_gene665	KB906410_gene665	310	annotation not available
1121377.KB906410_gene666	KB906410_gene666	168	annotation not available
1121377.KB906410_gene667	KB906410_gene667	170	annotation not available
1121377.KB906410_gene668	KB906410_gene668	109	annotation not available
1121377.KB906410_gene669	KB906410_gene669	163	annotation not available
1121377.KB906410_gene670	KB906410_gene670	438	annotation not available
1121377.KB906411_gene448	KB906411_gene448	37	annotation not available
1121377.KB906411_gene449	KB906411_gene449	342	annotation not available
1121377.KB906411_gene450	KB906411_gene450	37	annotation not available
1121377.KB906411_gene451	KB906411_gene451	430	annotation not available
1121377.KB906411_gene452	KB906411_gene452	825	annotation not available
1121377.KB906411_gene453	KB906411_gene453	40	annotation not available
1121377.KB906411_gene454	KB906411_gene454	134	annotation not available
1121377.KB906411_gene455	KB906411_gene455	286	annotation not available
1121377.KB906411_gene456	KB906411_gene456	490	annotation not available
1121377.KB906411_gene457	KB906411_gene457	178	annotation not available
1121377.KB906411_gene458	KB906411_gene458	95	annotation not available
1121377.KB906411_gene459	KB906411_gene459	161	annotation not available
1121377.KB906411_gene460	KB906411_gene460	158	annotation not available
1121377.KB906411_gene461	KB906411_gene461	288	annotation not available
1121377.KB906411_gene462	KB906411_gene462	363	annotation not available
1121377.KB906411_gene463	KB906411_gene463	367	annotation not available
1121377.KB906411_gene464	KB906411_gene464	242	annotation not available
1121377.KB906411_gene465	KB906411_gene465	879	annotation not available
1121377.KB906411_gene466	KB906411_gene466	285	annotation not available
1121377.KB906411_gene467	KB906411_gene467	339	annotation not available
1121377.KB906411_gene468	KB906411_gene468	165	annotation not available
1121377.KB906411_gene469	KB906411_gene469	1036	annotation not available
1121377.KB906411_gene470	KB906411_gene470	249	annotation not available
1121377.KB906411_gene471	KB906411_gene471	695	annotation not available
1121377.KB906411_gene472	KB906411_gene472	244	annotation not available
1121377.KB906411_gene473	KB906411_gene473	251	annotation not available
1121377.KB906411_gene474	KB906411_gene474	343	annotation not available
1121377.KB906411_gene475	KB906411_gene475	252	annotation not available
1121377.KB906411_gene476	KB906411_gene476	167	annotation not available
1121377.KB906411_gene477	KB906411_gene477	1018	annotation not available
1121377.KB906411_gene478	KB906411_gene478	135	annotation not available
1121377.KB906411_gene479	KB906411_gene479	161	annotation not available
1121377.KB906411_gene480	KB906411_gene480	468	annotation not available
1121377.KB906411_gene481	KB906411_gene481	796	annotation not available
1121377.KB906411_gene482	KB906411_gene482	279	annotation not available
1121377.KB906411_gene483	KB906411_gene483	439	annotation not available
1121377.KB906411_gene484	KB906411_gene484	136	annotation not available
1121377.KB906411_gene485	KB906411_gene485	617	annotation not available
1121377.KB906411_gene486	KB906411_gene486	553	annotation not available
1121377.KB906411_gene487	KB906411_gene487	147	annotation not available
1121377.KB906411_gene488	KB906411_gene488	465	annotation not available
1121377.KB906411_gene489	KB906411_gene489	186	annotation not available
1121377.KB906411_gene490	KB906411_gene490	253	annotation not available
1121377.KB906411_gene491	KB906411_gene491	422	annotation not available
1121377.KB906411_gene492	KB906411_gene492	459	annotation not available
1121377.KB906411_gene493	KB906411_gene493	418	annotation not available
1121377.KB906411_gene494	KB906411_gene494	522	annotation not available
1121377.KB906411_gene495	KB906411_gene495	279	annotation not available
1121377.KB906411_gene496	KB906411_gene496	505	annotation not available
1121377.KB906411_gene497	KB906411_gene497	271	annotation not available
1121377.KB906411_gene498	KB906411_gene498	94	annotation not available
1121377.KB906411_gene499	KB906411_gene499	987	annotation not available
1121377.KB906411_gene500	KB906411_gene500	166	annotation not available
1121377.KB906411_gene501	KB906411_gene501	274	annotation not available
1121377.KB906411_gene502	KB906411_gene502	282	annotation not available
1121377.KB906411_gene503	KB906411_gene503	279	annotation not available
1121377.KB906411_gene504	KB906411_gene504	713	annotation not available
1121377.KB906411_gene505	KB906411_gene505	59	annotation not available
1121377.KB906411_gene506	KB906411_gene506	461	annotation not available
1121377.KB906411_gene507	KB906411_gene507	145	annotation not available
1121377.KB906411_gene508	KB906411_gene508	526	annotation not available
1121377.KB906411_gene509	KB906411_gene509	399	annotation not available
1121377.KB906411_gene510	KB906411_gene510	383	annotation not available
1121377.KB906411_gene511	KB906411_gene511	28	annotation not available
1121377.KB906411_gene512	KB906411_gene512	52	annotation not available
1121377.KB906411_gene513	KB906411_gene513	953	annotation not available
1121377.KB906411_gene514	KB906411_gene514	154	annotation not available
1121377.KB906411_gene515	KB906411_gene515	139	annotation not available
1121377.KB906411_gene516	KB906411_gene516	509	annotation not available
1121377.KB906411_gene517	KB906411_gene517	354	annotation not available
1121377.KB906411_gene518	KB906411_gene518	610	annotation not available
1121377.KB906411_gene519	KB906411_gene519	806	annotation not available
1121377.KB906411_gene520	KB906411_gene520	316	annotation not available
1121377.KB906411_gene521	KB906411_gene521	463	annotation not available
1121377.KB906411_gene522	KB906411_gene522	320	annotation not available
1121377.KB906411_gene523	KB906411_gene523	331	annotation not available
1121377.KB906411_gene524	KB906411_gene524	385	annotation not available
1121377.KB906411_gene525	KB906411_gene525	491	annotation not available
1121377.KB906411_gene526	KB906411_gene526	154	annotation not available
1121377.KB906411_gene527	KB906411_gene527	292	annotation not available
1121377.KB906411_gene528	KB906411_gene528	400	annotation not available
1121377.KB906411_gene529	KB906411_gene529	901	annotation not available
1121377.KB906412_gene699	KB906412_gene699	369	annotation not available
1121377.KB906412_gene700	KB906412_gene700	263	annotation not available
1121377.KB906412_gene701	KB906412_gene701	196	annotation not available
1121377.KB906412_gene702	KB906412_gene702	878	annotation not available
1121377.KB906412_gene703	KB906412_gene703	555	annotation not available
1121377.KB906412_gene704	KB906412_gene704	334	annotation not available
1121377.KB906412_gene705	KB906412_gene705	115	annotation not available
1121377.KB906412_gene706	KB906412_gene706	606	annotation not available
1121377.KB906412_gene707	KB906412_gene707	65	annotation not available
1121377.KB906412_gene708	KB906412_gene708	375	annotation not available
1121377.KB906412_gene709	KB906412_gene709	400	annotation not available
1121377.KB906412_gene710	KB906412_gene710	216	annotation not available
1121377.KB906412_gene711	KB906412_gene711	60	annotation not available
1121377.KB906412_gene712	KB906412_gene712	191	annotation not available
1121377.KB906412_gene713	KB906412_gene713	254	annotation not available
1121377.KB906412_gene714	KB906412_gene714	220	annotation not available
1121377.KB906412_gene715	KB906412_gene715	396	annotation not available
1121377.KB906412_gene716	KB906412_gene716	239	annotation not available
1121377.KB906412_gene717	KB906412_gene717	535	annotation not available
1121377.KB906412_gene718	KB906412_gene718	639	annotation not available
1121377.KB906412_gene719	KB906412_gene719	152	annotation not available
1121377.KB906412_gene720	KB906412_gene720	396	annotation not available
1121377.KB906412_gene721	KB906412_gene721	709	annotation not available
1121377.KB906412_gene722	KB906412_gene722	455	annotation not available
1121377.KB906412_gene723	KB906412_gene723	367	annotation not available
1121377.KB906412_gene724	KB906412_gene724	351	annotation not available
1121377.KB906412_gene725	KB906412_gene725	230	annotation not available
1121377.KB906412_gene726	KB906412_gene726	60	annotation not available
1121377.KB906412_gene727	KB906412_gene727	254	annotation not available
1121377.KB906412_gene728	KB906412_gene728	204	annotation not available
1121377.KB906412_gene729	KB906412_gene729	315	annotation not available
1121377.KB906412_gene730	KB906412_gene730	216	annotation not available
1121377.KB906412_gene731	KB906412_gene731	385	annotation not available
1121377.KB906412_gene732	KB906412_gene732	191	annotation not available
1121377.KB906412_gene733	KB906412_gene733	355	annotation not available
1121377.KB906412_gene734	KB906412_gene734	324	annotation not available
1121377.KB906412_gene735	KB906412_gene735	841	annotation not available
1121377.KB906412_gene736	KB906412_gene736	306	annotation not available
1121377.KB906412_gene737	KB906412_gene737	115	annotation not available
1121377.KB906412_gene738	KB906412_gene738	120	annotation not available
1121377.KB906412_gene739	KB906412_gene739	299	annotation not available
1121377.KB906412_gene740	KB906412_gene740	488	annotation not available
1121377.KB906412_gene741	KB906412_gene741	236	annotation not available
1121377.KB906412_gene742	KB906412_gene742	391	annotation not available
1121377.KB906412_gene743	KB906412_gene743	239	annotation not available
1121377.KB906412_gene744	KB906412_gene744	207	annotation not available
1121377.KB906412_gene745	KB906412_gene745	469	annotation not available
1121377.KB906412_gene746	KB906412_gene746	417	annotation not available
1121377.KB906412_gene747	KB906412_gene747	210	annotation not available
1121377.KB906412_gene748	KB906412_gene748	336	annotation not available
1121377.KB906412_gene749	KB906412_gene749	471	annotation not available
1121377.KB906412_gene750	KB906412_gene750	281	annotation not available
1121377.KB906412_gene751	KB906412_gene751	249	annotation not available
1121377.KB906412_gene752	KB906412_gene752	221	annotation not available
1121377.KB906412_gene753	KB906412_gene753	97	annotation not available
1121377.KB906412_gene754	KB906412_gene754	602	annotation not available
1121377.KB906412_gene755	KB906412_gene755	369	annotation not available
1121377.KB906412_gene756	KB906412_gene756	340	annotation not available
1121377.KB906412_gene757	KB906412_gene757	77	annotation not available
1121377.KB906412_gene758	KB906412_gene758	520	annotation not available
1121377.KB906412_gene759	KB906412_gene759	146	annotation not available
1121377.KB906412_gene760	KB906412_gene760	219	annotation not available
1121377.KB906412_gene761	KB906412_gene761	454	annotation not available
1121377.KB906412_gene762	KB906412_gene762	358	annotation not available
1121377.KB906412_gene763	KB906412_gene763	85	annotation not available
1121377.KB906412_gene764	KB906412_gene764	91	annotation not available
1121377.KB906412_gene765	KB906412_gene765	92	annotation not available
1121377.KB906412_gene766	KB906412_gene766	35	annotation not available
1121377.KB906412_gene767	KB906412_gene767	331	annotation not available
1121377.KB906412_gene768	KB906412_gene768	480	annotation not available
1121377.KB906412_gene769	KB906412_gene769	360	annotation not available
1121377.KB906412_gene770	KB906412_gene770	422	annotation not available
1121377.KB906412_gene771	KB906412_gene771	482	annotation not available
1121377.KB906412_gene772	KB906412_gene772	411	annotation not available
1121377.KB906412_gene773	KB906412_gene773	192	annotation not available
1121377.KB906412_gene774	KB906412_gene774	187	annotation not available
1121377.KB906412_gene775	KB906412_gene775	225	annotation not available
1121377.KB906412_gene776	KB906412_gene776	171	annotation not available
1121377.KB906412_gene777	KB906412_gene777	311	annotation not available
1121377.KB906412_gene778	KB906412_gene778	91	annotation not available
1121377.KB906412_gene779	KB906412_gene779	289	annotation not available
1121377.KB906412_gene780	KB906412_gene780	209	annotation not available
1121377.KB906412_gene781	KB906412_gene781	78	annotation not available
1121377.KB906412_gene782	KB906412_gene782	76	annotation not available
1121377.KB906412_gene783	KB906412_gene783	748	annotation not available
1121377.KB906412_gene784	KB906412_gene784	362	annotation not available
1121377.KB906412_gene785	KB906412_gene785	174	annotation not available
1121377.KB906412_gene786	KB906412_gene786	452	annotation not available
1121377.KB906412_gene787	KB906412_gene787	129	annotation not available
1121377.KB906412_gene788	KB906412_gene788	41	annotation not available
1121377.KB906412_gene789	KB906412_gene789	445	annotation not available
1121377.KB906412_gene790	KB906412_gene790	258	annotation not available
1121377.KB906412_gene791	KB906412_gene791	188	annotation not available
1121377.KB906412_gene792	KB906412_gene792	245	annotation not available
1121377.KB906412_gene793	KB906412_gene793	228	annotation not available
1121377.KB906412_gene794	KB906412_gene794	182	annotation not available
1121377.KB906412_gene795	KB906412_gene795	89	annotation not available
1121377.KB906412_gene796	KB906412_gene796	67	annotation not available
1121377.KB906412_gene797	KB906412_gene797	231	annotation not available
1121377.KB906412_gene798	KB906412_gene798	663	annotation not available
1121377.KB906412_gene799	KB906412_gene799	301	annotation not available
1121377.KB906412_gene800	KB906412_gene800	114	annotation not available
1121377.KB906412_gene801	KB906412_gene801	351	annotation not available
1121377.KB906412_gene802	KB906412_gene802	97	annotation not available
1121377.KB906412_gene803	KB906412_gene803	125	annotation not available
1121377.KB906412_gene804	KB906412_gene804	242	annotation not available
1121377.KB906412_gene805	KB906412_gene805	178	annotation not available
1121377.KB906412_gene806	KB906412_gene806	343	annotation not available
1121377.KB906412_gene807	KB906412_gene807	146	annotation not available
1121377.KB906413_gene4110	KB906413_gene4110	88	annotation not available
1121377.KB906413_gene4111	KB906413_gene4111	262	annotation not available
1121377.KB906413_gene4112	KB906413_gene4112	302	annotation not available
1121377.KB906413_gene4113	KB906413_gene4113	119	annotation not available
1121377.KB906413_gene4114	KB906413_gene4114	163	annotation not available
1121377.KB906413_gene4115	KB906413_gene4115	159	annotation not available
1121377.KB906413_gene4116	KB906413_gene4116	104	annotation not available
1121377.KB906413_gene4117	KB906413_gene4117	81	annotation not available
1121377.KB906413_gene4118	KB906413_gene4118	722	annotation not available
1121377.KB906413_gene4119	KB906413_gene4119	208	annotation not available
1121377.KB906413_gene4120	KB906413_gene4120	680	annotation not available
1121377.KB906413_gene4121	KB906413_gene4121	150	annotation not available
1121377.KB906413_gene4122	KB906413_gene4122	363	annotation not available
1121377.KB906413_gene4123	KB906413_gene4123	283	annotation not available
1121377.KB906413_gene4124	KB906413_gene4124	111	annotation not available
1121377.KB906413_gene4125	KB906413_gene4125	332	annotation not available
1121377.KB906413_gene4126	KB906413_gene4126	259	annotation not available
1121377.KB906413_gene4127	KB906413_gene4127	225	annotation not available
1121377.KB906413_gene4128	KB906413_gene4128	818	annotation not available
1121377.KB906413_gene4129	KB906413_gene4129	387	annotation not available
1121377.KB906413_gene4130	KB906413_gene4130	312	annotation not available
1121377.KB906413_gene4131	KB906413_gene4131	327	annotation not available
1121377.KB906413_gene4132	KB906413_gene4132	159	annotation not available
1121377.KB906413_gene4133	KB906413_gene4133	273	annotation not available
1121377.KB906413_gene4134	KB906413_gene4134	339	annotation not available
1121377.KB906413_gene4135	KB906413_gene4135	486	annotation not available
1121377.KB906413_gene4136	KB906413_gene4136	165	annotation not available
1121377.KB906413_gene4137	KB906413_gene4137	117	annotation not available
1121377.KB906413_gene4138	KB906413_gene4138	66	annotation not available
1121377.KB906413_gene4139	KB906413_gene4139	69	annotation not available
1121377.KB906413_gene4140	KB906413_gene4140	171	annotation not available
1121377.KB906413_gene4141	KB906413_gene4141	476	annotation not available
1121377.KB906413_gene4142	KB906413_gene4142	195	annotation not available
1121377.KB906413_gene4143	KB906413_gene4143	141	annotation not available
1121377.KB906413_gene4144	KB906413_gene4144	252	annotation not available
1121377.KB906413_gene4145	KB906413_gene4145	131	annotation not available
1121377.KB906413_gene4146	KB906413_gene4146	144	annotation not available
1121377.KB906413_gene4147	KB906413_gene4147	425	annotation not available
1121377.KB906413_gene4148	KB906413_gene4148	483	annotation not available
1121377.KB906413_gene4149	KB906413_gene4149	219	annotation not available
1121377.KB906413_gene4150	KB906413_gene4150	125	annotation not available
1121377.KB906413_gene4151	KB906413_gene4151	261	annotation not available
1121377.KB906413_gene4152	KB906413_gene4152	92	annotation not available
1121377.KB906413_gene4153	KB906413_gene4153	112	annotation not available
1121377.KB906413_gene4154	KB906413_gene4154	109	annotation not available
1121377.KB906413_gene4155	KB906413_gene4155	73	annotation not available
1121377.KB906413_gene4156	KB906413_gene4156	295	annotation not available
1121377.KB906413_gene4157	KB906413_gene4157	280	annotation not available
1121377.KB906413_gene4158	KB906413_gene4158	369	annotation not available
1121377.KB906413_gene4159	KB906413_gene4159	257	annotation not available
1121377.KB906413_gene4160	KB906413_gene4160	159	annotation not available
1121377.KB906413_gene4161	KB906413_gene4161	297	annotation not available
1121377.KB906413_gene4162	KB906413_gene4162	391	annotation not available
1121377.KB906413_gene4163	KB906413_gene4163	360	annotation not available
1121377.KB906413_gene4164	KB906413_gene4164	56	annotation not available
1121377.KB906413_gene4165	KB906413_gene4165	465	annotation not available
1121377.KB906413_gene4166	KB906413_gene4166	285	annotation not available
1121377.KB906413_gene4167	KB906413_gene4167	216	annotation not available
1121377.KB906413_gene4168	KB906413_gene4168	132	annotation not available
1121377.KB906413_gene4169	KB906413_gene4169	69	annotation not available
1121377.KB906413_gene4170	KB906413_gene4170	172	annotation not available
1121377.KB906413_gene4171	KB906413_gene4171	176	annotation not available
1121377.KB906413_gene4172	KB906413_gene4172	361	annotation not available
1121377.KB906413_gene4173	KB906413_gene4173	221	annotation not available
1121377.KB906413_gene4174	KB906413_gene4174	97	annotation not available
1121377.KB906413_gene4175	KB906413_gene4175	194	annotation not available
1121377.KB906413_gene4176	KB906413_gene4176	289	annotation not available
1121377.KB906413_gene4177	KB906413_gene4177	341	annotation not available
1121377.KB906413_gene4178	KB906413_gene4178	241	annotation not available
1121377.KB906413_gene4179	KB906413_gene4179	193	annotation not available
1121377.KB906413_gene4180	KB906413_gene4180	85	annotation not available
1121377.KB906413_gene4181	KB906413_gene4181	791	annotation not available
1121377.KB906413_gene4182	KB906413_gene4182	531	annotation not available
1121377.KB906413_gene4183	KB906413_gene4183	259	annotation not available
1121377.KB906413_gene4184	KB906413_gene4184	258	annotation not available
1121377.KB906413_gene4185	KB906413_gene4185	193	annotation not available
1121377.KB906413_gene4186	KB906413_gene4186	367	annotation not available
1121377.KB906413_gene4187	KB906413_gene4187	293	annotation not available
1121377.KB906413_gene4188	KB906413_gene4188	147	annotation not available
1121377.KB906413_gene4189	KB906413_gene4189	174	annotation not available
1121377.KB906413_gene4190	KB906413_gene4190	338	annotation not available
1121377.KB906413_gene4191	KB906413_gene4191	340	annotation not available
1121377.KB906413_gene4192	KB906413_gene4192	572	annotation not available
1121377.KB906413_gene4193	KB906413_gene4193	339	annotation not available
1121377.KB906413_gene4194	KB906413_gene4194	197	annotation not available
1121377.KB906413_gene4195	KB906413_gene4195	478	annotation not available
1121377.KB906413_gene4196	KB906413_gene4196	345	annotation not available
1121377.KB906413_gene4197	KB906413_gene4197	419	annotation not available
1121377.KB906413_gene4198	KB906413_gene4198	1141	annotation not available
1121377.KB906413_gene4199	KB906413_gene4199	61	annotation not available
1121377.KB906413_gene4200	KB906413_gene4200	255	annotation not available
1121377.KB906413_gene4201	KB906413_gene4201	225	annotation not available
1121377.KB906413_gene4202	KB906413_gene4202	68	annotation not available
1121377.KB906413_gene4203	KB906413_gene4203	565	annotation not available
1121377.KB906413_gene4204	KB906413_gene4204	270	annotation not available
1121377.KB906413_gene4205	KB906413_gene4205	564	annotation not available
1121377.KB906413_gene4206	KB906413_gene4206	325	annotation not available
1121377.KB906413_gene4207	KB906413_gene4207	59	annotation not available
1121377.KB906413_gene4208	KB906413_gene4208	62	annotation not available
1121377.KB906413_gene4209	KB906413_gene4209	82	annotation not available
1121377.KB906413_gene4210	KB906413_gene4210	163	annotation not available
1121377.KB906413_gene4211	KB906413_gene4211	676	annotation not available
1121377.KB906413_gene4212	KB906413_gene4212	170	annotation not available
1121377.KB906413_gene4213	KB906413_gene4213	108	annotation not available
1121377.KB906413_gene4214	KB906413_gene4214	163	annotation not available
1121377.KB906413_gene4215	KB906413_gene4215	398	annotation not available
1121377.KB906413_gene4216	KB906413_gene4216	217	annotation not available
1121377.KB906413_gene4217	KB906413_gene4217	54	annotation not available
1121377.KB906413_gene4218	KB906413_gene4218	39	annotation not available
1121377.KB906413_gene4219	KB906413_gene4219	145	annotation not available
1121377.KB906413_gene4220	KB906413_gene4220	76	annotation not available
1121377.KB906414_gene352	KB906414_gene352	352	annotation not available
1121377.KB906414_gene353	KB906414_gene353	43	annotation not available
1121377.KB906414_gene354	KB906414_gene354	381	annotation not available
1121377.KB906414_gene355	KB906414_gene355	407	annotation not available
1121377.KB906414_gene356	KB906414_gene356	318	annotation not available
1121377.KB906414_gene357	KB906414_gene357	49	annotation not available
1121377.KB906414_gene358	KB906414_gene358	94	annotation not available
1121377.KB906414_gene359	KB906414_gene359	1017	annotation not available
1121377.KB906414_gene360	KB906414_gene360	206	annotation not available
1121377.KB906414_gene361	KB906414_gene361	332	annotation not available
1121377.KB906414_gene362	KB906414_gene362	300	annotation not available
1121377.KB906414_gene363	KB906414_gene363	88	annotation not available
1121377.KB906414_gene364	KB906414_gene364	319	annotation not available
1121377.KB906414_gene365	KB906414_gene365	273	annotation not available
1121377.KB906414_gene366	KB906414_gene366	637	annotation not available
1121377.KB906414_gene367	KB906414_gene367	96	annotation not available
1121377.KB906414_gene368	KB906414_gene368	276	annotation not available
1121377.KB906414_gene369	KB906414_gene369	530	annotation not available
1121377.KB906414_gene370	KB906414_gene370	86	annotation not available
1121377.KB906414_gene371	KB906414_gene371	135	annotation not available
1121377.KB906414_gene372	KB906414_gene372	231	annotation not available
1121377.KB906414_gene373	KB906414_gene373	256	annotation not available
1121377.KB906414_gene374	KB906414_gene374	467	annotation not available
1121377.KB906414_gene375	KB906414_gene375	119	annotation not available
1121377.KB906414_gene376	KB906414_gene376	451	annotation not available
1121377.KB906414_gene377	KB906414_gene377	199	annotation not available
1121377.KB906414_gene378	KB906414_gene378	139	annotation not available
1121377.KB906414_gene379	KB906414_gene379	244	annotation not available
1121377.KB906414_gene380	KB906414_gene380	185	annotation not available
1121377.KB906414_gene381	KB906414_gene381	178	annotation not available
1121377.KB906414_gene382	KB906414_gene382	445	annotation not available
1121377.KB906414_gene383	KB906414_gene383	74	annotation not available
1121377.KB906414_gene384	KB906414_gene384	107	annotation not available
1121377.KB906414_gene385	KB906414_gene385	102	annotation not available
1121377.KB906414_gene386	KB906414_gene386	262	annotation not available
1121377.KB906414_gene387	KB906414_gene387	1114	annotation not available
1121377.KB906414_gene388	KB906414_gene388	148	annotation not available
1121377.KB906414_gene389	KB906414_gene389	367	annotation not available
1121377.KB906414_gene390	KB906414_gene390	220	annotation not available
1121377.KB906414_gene391	KB906414_gene391	405	annotation not available
1121377.KB906414_gene392	KB906414_gene392	56	annotation not available
1121377.KB906414_gene393	KB906414_gene393	108	annotation not available
1121377.KB906414_gene394	KB906414_gene394	43	annotation not available
1121377.KB906414_gene395	KB906414_gene395	282	annotation not available
1121377.KB906414_gene396	KB906414_gene396	282	annotation not available
1121377.KB906414_gene397	KB906414_gene397	499	annotation not available
1121377.KB906414_gene398	KB906414_gene398	407	annotation not available
1121377.KB906414_gene399	KB906414_gene399	96	annotation not available
1121377.KB906414_gene400	KB906414_gene400	332	annotation not available
1121377.KB906414_gene401	KB906414_gene401	147	annotation not available
1121377.KB906414_gene402	KB906414_gene402	374	annotation not available
1121377.KB906414_gene403	KB906414_gene403	346	annotation not available
1121377.KB906414_gene404	KB906414_gene404	360	annotation not available
1121377.KB906414_gene405	KB906414_gene405	48	annotation not available
1121377.KB906414_gene406	KB906414_gene406	138	annotation not available
1121377.KB906414_gene407	KB906414_gene407	98	annotation not available
1121377.KB906414_gene408	KB906414_gene408	209	annotation not available
1121377.KB906414_gene409	KB906414_gene409	534	annotation not available
1121377.KB906414_gene410	KB906414_gene410	174	annotation not available
1121377.KB906414_gene411	KB906414_gene411	214	annotation not available
1121377.KB906414_gene412	KB906414_gene412	173	annotation not available
1121377.KB906414_gene413	KB906414_gene413	921	annotation not available
1121377.KB906414_gene414	KB906414_gene414	107	annotation not available
1121377.KB906414_gene415	KB906414_gene415	378	annotation not available
1121377.KB906414_gene416	KB906414_gene416	33	annotation not available
1121377.KB906414_gene417	KB906414_gene417	229	annotation not available
1121377.KB906414_gene418	KB906414_gene418	377	annotation not available
